 frequency       c_cmim_20u      q_cmim_20u      c_cmim_35u      q_cmim_35u      c_cmim_50u      q_cmim_50u      c_rfcmim_20u    q_rfcmim_20u    c_rfcmim_35u    q_rfcmim_35u    c_rfcmim_50u    q_rfcmim_50u    l_ref           q_ref          
 1.02304957e+10  6.03057182e-13  4.69029646e+02  1.84259379e-12  1.53501537e+02  3.75646453e-12  7.52843754e+01  6.28326307e-13  6.55852739e+01  2.18914116e-12  1.96286914e+01  6.28606191e-12  5.88281915e+00  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  6.03056916e-13  4.47817775e+02  1.84258621e-12  1.46559428e+02  3.75640027e-12  7.18796386e+01  6.30804363e-13  6.15405381e+01  2.22796623e-12  1.80481849e+01  6.68111962e-12  5.12242588e+00  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  6.03056625e-13  4.27565211e+02  1.84257789e-12  1.39931276e+02  3.75632977e-12  6.86288811e+01  6.33532498e-13  5.76984164e+01  2.27186556e-12  1.65537394e+01  7.16135990e-12  4.40337302e+00  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  6.03056305e-13  4.08228569e+02  1.84256876e-12  1.33602882e+02  3.75625245e-12  6.55251391e+01  6.36537970e-13  5.40523600e+01  2.32168794e-12  1.51422008e+01  7.74987307e-12  3.72384630e+00  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  6.03055954e-13  3.89766427e+02  1.84255875e-12  1.27560690e+02  3.75616763e-12  6.25617639e+01  6.39851527e-13  5.05958160e+01  2.37847270e-12  1.38102891e+01  8.47285174e-12  3.08192930e+00  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  6.03055569e-13  3.72139235e+02  1.84254777e-12  1.21791757e+02  3.75607459e-12  5.97324073e+01  6.43507975e-13  4.73221847e+01  2.44350556e-12  1.25545972e+01  9.34824919e-12  2.47560990e+00  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  6.03055147e-13  3.55309234e+02  1.84253573e-12  1.16283723e+02  3.75597253e-12  5.70310084e+01  6.47546854e-13  4.42247864e+01  2.51839487e-12  1.13715966e+01  1.03382676e-11  1.90279015e+00  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  6.03054683e-13  3.39240369e+02  1.84252252e-12  1.11024790e+02  3.75586058e-12  5.44517804e+01  6.52013253e-13  4.12968401e+01  2.60517697e-12  1.02576485e+01  1.11712306e-11  1.36129912e+00  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  6.03054175e-13  3.23898219e+02  1.84250802e-12  1.06003693e+02  3.75573778e-12  5.19891979e+01  6.56958803e-13  3.85314516e+01  2.70646398e-12  9.20902070e+00  1.07747150e-11  8.48907891e-01  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  6.03053618e-13  3.09249918e+02  1.84249212e-12  1.01209674e+02  3.75560308e-12  4.96379858e+01  6.62442885e-13  3.59216137e+01  2.82565381e-12  8.22190806e+00  6.53976150e-12  3.63346018e-01  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  6.03053006e-13  2.95264087e+02  1.84247468e-12  9.66324655e+01  3.75545533e-12  4.73931073e+01  6.68534113e-13  3.34602155e+01  2.96723242e-12  7.29245647e+00 -1.83981211e-12  9.76813222e-02 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  6.03052336e-13  2.81910765e+02  1.84245555e-12  9.22622611e+01  3.75529326e-12  4.52497534e+01  6.75312167e-13  3.11400619e+01  3.13721202e-12  6.41678822e+00 -7.39509768e-12  5.36476209e-01 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  6.03051600e-13  2.69161347e+02  1.84243456e-12  8.80896992e+01  3.75511549e-12  4.32033328e+01  6.82870071e-13  2.89538995e+01  3.34376471e-12  5.59102819e+00 -8.28171433e-12  9.55331527e-01 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  6.03050792e-13  2.56988522e+02  1.84241154e-12  8.41058415e+01  3.75492050e-12  4.12494615e+01  6.91317059e-13  2.68944490e+01  3.59811198e-12  4.81132964e+00 -7.40084447e-12  1.35651573e+00 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  6.03049907e-13  2.45366213e+02  1.84238628e-12  8.03021537e+01  3.75470663e-12  3.93839541e+01  7.00782197e-13  2.49544418e+01  3.91564175e-12  4.07389854e+00 -6.25556535e-12  1.74225924e+00 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  6.03048936e-13  2.34269523e+02  1.84235858e-12  7.66704878e+01  3.75447204e-12  3.76028143e+01  7.11419011e-13  2.31266579e+01  4.31672944e-12  3.37501586e+00 -5.23944241e-12  2.11474280e+00 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  6.03047870e-13  2.23674681e+02  1.84232819e-12  7.32030641e+01  3.75421474e-12  3.59022266e+01  7.23411479e-13  2.14039653e+01  4.82446958e-12  2.71105705e+00 -4.40800081e-12  2.47608797e+00 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  6.03046701e-13  2.13558990e+02  1.84229486e-12  6.98924546e+01  3.75393252e-12  3.42785479e+01  7.36981842e-13  1.97793573e+01  5.44632052e-12  2.07850845e+00 -3.73854922e-12  2.82834977e+00 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  6.03045419e-13  2.03900782e+02  1.84225829e-12  6.67315675e+01  3.75362299e-12  3.27283002e+01  7.52400954e-13  1.82459875e+01  6.08046591e-12  1.47398034e+00 -3.19770245e-12  3.17351161e+00 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  6.03044012e-13  1.94679367e+02  1.84221818e-12  6.37136315e+01  3.75328350e-12  3.12481624e+01  7.70002157e-13  1.67972010e+01  6.10960250e-12  8.94216639e-01 -2.75658257e-12  3.51348221e+00 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  6.03042469e-13  1.85874990e+02  1.84217418e-12  6.08321817e+01  3.75291115e-12  2.98349639e+01  7.90200162e-13  1.54265613e+01  3.49094806e-12  3.36101315e-01 -2.39282550e-12  3.85009449e+00 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  6.03040777e-13  1.77468792e+02  1.84212592e-12  5.80810456e+01  3.75250278e-12  2.84856772e+01  8.13517177e-13  1.41278720e+01 -2.12373261e-12  2.03338350e-01 -2.08961685e-12  4.18510621e+00 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  6.03038920e-13  1.69442763e+02  1.84207298e-12  5.54543296e+01  3.75205490e-12  2.71974121e+01  8.40619696e-13  1.28951934e+01 -4.87042330e-12  7.26931258e-01 -1.83435540e-12  4.52020210e+00 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  6.03036883e-13  1.61779712e+02  1.84201491e-12  5.29464068e+01  3.75156372e-12  2.59674088e+01  8.72371326e-13  1.17228540e+01 -4.71710897e-12  1.23736451e+00 -1.61753207e-12  4.85699724e+00 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  6.03034649e-13  1.54463223e+02  1.84195121e-12  5.05519049e+01  3.75102505e-12  2.47930325e+01  9.09910312e-13  1.06054566e+01 -3.93387853e-12  1.73718755e+00 -1.43189284e-12  5.19704157e+00 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  6.03032198e-13  1.47477622e+02  1.84188134e-12  4.82656944e+01  3.75043432e-12  2.36717673e+01  9.54766034e-13  9.53788080e+00 -3.20651327e-12  2.22881808e+00 -1.27183599e-12  5.54182516e+00 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  6.03029509e-13  1.40807944e+02  1.84180470e-12  4.60828778e+01  3.74978651e-12  2.26012113e+01  1.00903871e-12  8.51528020e+00 -2.62965033e-12  2.71454943e+00 -1.13298197e-12  5.89278417e+00 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  6.03026560e-13  1.34439903e+02  1.84172064e-12  4.39987790e+01  3.74907614e-12  2.15790712e+01  1.07568457e-12  7.53307688e+00 -2.18288109e-12  3.19655895e+00 -1.01186546e-12  6.25130725e+00 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  6.03023324e-13  1.28359857e+02  1.84162843e-12  4.20089337e+01  3.74829719e-12  2.06031575e+01  1.15898202e-12  6.58695259e+00 -1.83432500e-12  3.67691730e+00 -9.05713275e-13  6.61874225e+00 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  6.03019775e-13  1.22554781e+02  1.84152729e-12  4.01090792e+01  3.74744307e-12  1.96713794e+01  1.26531532e-12  5.67283748e+00 -1.55829332e-12  4.15759821e+00 -8.12282381e-13  6.99640317e+00 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  6.03015882e-13  1.17012239e+02  1.84141635e-12  3.82951456e+01  3.74650657e-12  1.87817410e+01  1.40451651e-12  4.78689699e+00 -1.33619814e-12  4.64048858e+00 -7.29740544e-13  7.38557713e+00 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  6.03011611e-13  1.11720359e+02  1.84129468e-12  3.65632471e+01  3.74547978e-12  1.79323366e+01  1.59211532e-12  3.92551739e+00 -1.15484402e-12  5.12739873e+00 -6.56577312e-13  7.78753140e+00 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  6.03006926e-13  1.06667805e+02  1.84116122e-12  3.49096738e+01  3.74435407e-12  1.71213464e+01  1.85241870e-12  3.08529020e+00 -1.00480275e-12  5.62007265e+00 -5.91536910e-13  8.20352035e+00 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  6.03001787e-13  1.01843752e+02  1.84101483e-12  3.33308834e+01  3.74311996e-12  1.63470333e+01  2.21663683e-12  2.26299622e+00 -8.79237297e-13  6.12019806e+00 -5.33567104e-13  8.63479241e+00 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  6.02996150e-13  9.72378670e+01  1.84085429e-12  3.18234938e+01  3.74176711e-12  1.56077385e+01  2.65769519e-12  1.45558917e+00 -7.73103762e-13  6.62941638e+00 -4.81779829e-13  9.08259677e+00 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  6.02989966e-13  9.28402833e+01  1.84067820e-12  3.03842759e+01  3.74028419e-12  1.49018784e+01  2.48754289e-12  6.60179415e-01 -6.82616408e-13  7.14933232e+00 -4.35420580e-13  9.54819016e+00 -1.04757323e-10 -1.55003779e+03 
 5.41326744e+10  6.02983182e-13  8.86415803e+01  1.84048507e-12  2.90101466e+01  3.73865880e-12  1.42279407e+01 -6.37689566e-13  1.25982164e-01 -6.04886900e-13  7.68152330e+00 -3.93844398e-13  1.00328434e+01 -9.46200741e-11 -1.79738434e+03 
 5.66967873e+10  6.02975741e-13  8.46327638e+01  1.84027327e-12  2.76981624e+01  3.73687742e-12  1.35844819e+01 -2.43246612e-12  9.05519839e-01 -5.37677796e-13  8.22754850e+00 -3.56496858e-13  1.05378479e+01 -8.55397385e-11 -2.08235128e+03 
 5.93823550e+10  6.02967578e-13  8.08052460e+01  1.84004098e-12  2.64455127e+01  3.73492523e-12  1.29701236e+01 -2.04305545e-12  1.68094829e+00 -4.79231489e-13  8.78895762e+00 -3.22898897e-13  1.10645222e+01 -7.73924108e-11 -2.41057872e+03 
 6.21951306e+10  6.02958624e-13  7.71508277e+01  1.83978622e-12  2.52495140e+01  3.73278606e-12  1.23835496e+01 -1.54555667e-12  2.45468726e+00 -4.28149570e-13  9.36729941e+00 -2.92634608e-13  1.16142184e+01 -7.00711688e-11 -2.78854858e+03 
 6.51411394e+10  6.02948802e-13  7.36616806e+01  1.83950685e-12  2.41076044e+01  3.73044226e-12  1.18235034e+01 -1.18953316e-12  3.22907565e+00 -3.83306395e-13  9.96412993e+00 -2.65341344e-13  1.21883286e+01 -6.34833131e-11 -3.22371001e+03 
 6.82266924e+10  6.02938028e-13  7.03303302e+01  1.83920048e-12  2.30173377e+01  3.72787455e-12  1.12887853e+01 -9.41462285e-13  4.00638495e+00 -3.43786219e-13  1.05810206e+01 -2.40701643e-13  1.27882917e+01 -5.75481314e-11 -3.72462355e+03 
 7.14583994e+10  6.02926210e-13  6.71496401e+01  1.83886451e-12  2.19763783e+01  3.72506188e-12  1.07782498e+01 -7.63338770e-13  4.78883216e+00 -3.08836816e-13  1.12195662e+01 -2.18436587e-13  1.34155998e+01 -5.21950729e-11 -4.30112676e+03 
 7.48431833e+10  6.02913246e-13  6.41127968e+01  1.83849611e-12  2.09824964e+01  3.72198133e-12  1.02908034e+01 -6.30957884e-13  5.57859201e+00 -2.77834801e-13  1.18813926e+01 -1.98300311e-13  1.40718055e+01 -4.73622477e-11 -4.96452448e+03 
 7.83882949e+10  6.02899025e-13  6.12132948e+01  1.83809215e-12  2.00335627e+01  3.71860789e-12  9.82540165e+00 -5.29552288e-13  6.37780881e+00 -2.50259380e-13  1.25681647e+01 -1.80075427e-13  1.47585292e+01 -4.29951851e-11 -5.72780752e+03 
 8.21013285e+10  6.02883426e-13  5.84449228e+01  1.83764921e-12  1.91275446e+01  3.71491432e-12  9.38104774e+00 -4.49893802e-13  7.18860775e+00 -2.25672251e-13  1.32815942e+01 -1.63569195e-13  1.54774663e+01 -3.90458005e-11 -6.60590380e+03 
 8.59902381e+10  6.02866315e-13  5.58017504e+01  1.83716357e-12  1.82625011e+01  3.71087099e-12  8.95678974e+00 -3.86005753e-13  8.01310580e+00 -2.03702037e-13  1.40234476e+01 -1.48610299e-13  1.62303959e+01 -3.54715292e-11 -7.61596704e+03 
 9.00633544e+10  6.02847546e-13  5.32781156e+01  1.83663112e-12  1.74365793e+01  3.70644565e-12  8.55171882e+00 -3.33877952e-13  8.85342234e+00 -1.84032125e-13  1.47955546e+01 -1.35046118e-13  1.70191895e+01 -3.22345984e-11 -8.77770834e+03 
 9.43294028e+10  6.02826958e-13  5.08686121e+01  1.83604740e-12  1.66480098e+01  3.70160328e-12  8.16496723e+00 -2.90732033e-13  9.71168954e+00 -1.66391054e-13  1.55998164e+01 -1.22740399e-13  1.78458203e+01 -2.93014098e-11 -1.01137772e+04 
 9.87975220e+10  6.02804374e-13  4.85680785e+01  1.83540749e-12  1.58951033e+01  3.69630584e-12  7.79570648e+00 -2.54587835e-13  1.05900626e+01 -1.50544869e-13  1.64382149e+01 -1.11571269e-13  1.87123739e+01 -2.66420153e-11 -1.16501993e+04 
 1.03477283e+11  6.02779603e-13  4.63715866e+01  1.83470604e-12  1.51762471e+01  3.69051207e-12  7.44314556e+00 -2.23998654e-13  1.14907298e+01 -1.36290981e-13  1.73128220e+01 -1.01429534e-13  1.96210598e+01 -2.42296688e-11 -1.34168795e+04 
 1.08378712e+11  6.02752432e-13  4.42744310e+01  1.83393718e-12  1.44899011e+01  3.68417729e-12  7.10652921e+00 -1.97884287e-13  1.24159231e+01 -1.23453192e-13  1.82258099e+01 -9.22171980e-14  2.05742246e+01 -2.20404416e-11 -1.54481797e+04 
 1.13512307e+11  6.02722629e-13  4.22721193e+01  1.83309450e-12  1.38345952e+01  3.67725314e-12  6.78513634e+00 -1.75422600e-13  1.33679281e+01 -1.11877647e-13  1.91794624e+01 -8.38461947e-14  2.15743660e+01 -2.00528905e-11 -1.77835826e+04 
 1.18889067e+11  6.02689939e-13  4.03603622e+01  1.83217098e-12  1.32089254e+01  3.66968737e-12  6.47827846e+00 -1.55977195e-13  1.43490953e+01 -1.01429506e-13  2.01761868e+01 -7.62372731e-14  2.26241497e+01 -1.82477716e-11 -2.04684552e+04 
 1.24520509e+11  6.02654083e-13  3.85350643e+01  1.83115898e-12  1.26115516e+01  3.66142362e-12  6.18529824e+00 -1.39047987e-13  1.53618508e+01 -9.19901954e-14  2.12185271e+01 -6.93190307e-14  2.37264282e+01 -1.66077913e-11 -2.35549245e+04 
 1.30418696e+11  6.02614754e-13  3.67923155e+01  1.83005012e-12  1.20411940e+01  3.65240117e-12  5.90556805e+00 -1.24236703e-13  1.64087084e+01 -8.34551267e-14  2.23091794e+01 -6.30270655e-14  2.48842623e+01 -1.51173889e-11 -2.71028852e+04 
 1.36596263e+11  6.02571617e-13  3.51283826e+01  1.82883526e-12  1.14966309e+01  3.64255474e-12  5.63848866e+00 -1.11222314e-13  1.74922819e+01 -7.57317828e-14  2.34510084e+01 -5.73032308e-14  2.61009461e+01 -1.37625476e-11 -3.11811562e+04 
 1.43066445e+11  6.02524304e-13  3.35397011e+01  1.82750445e-12  1.09766956e+01  3.63181430e-12  5.38348794e+00 -9.97432429e-14  1.86152990e+01 -6.87381134e-14  2.46470663e+01 -5.20949781e-14  2.73800360e+01 -1.25306279e-11 -3.58688105e+04 
 1.49843101e+11  6.02472412e-13  3.20228677e+01  1.82604680e-12  1.04802744e+01  3.62010490e-12  5.14001963e+00 -8.95842603e-14  1.97806153e+01 -6.24011774e-14  2.59006144e+01 -4.73547775e-14  2.87253853e+01 -1.14102215e-11 -4.12567023e+04 
 1.56940749e+11  6.02415497e-13  3.05746331e+01  1.82445047e-12  1.00063039e+01  3.60734648e-12  4.90756218e+00 -8.05667005e-14  2.09912313e+01 -5.66559889e-14  2.72151485e+01 -4.30396027e-14  3.01411840e+01 -1.03910225e-11 -4.74492218e+04 
 1.64374591e+11  6.02353075e-13  2.91918949e+01  1.82270253e-12  9.55376866e+00  3.59345381e-12  4.68561762e+00 -7.25410538e-14  2.22503098e+01 -5.14445337e-14  2.85944272e+01 -3.91104741e-14  3.16320067e+01 -9.46371357e-12 -5.45663118e+04 
 1.72160555e+11  6.02284614e-13  2.78716911e+01  1.82078893e-12  9.12169936e+00  3.57833641e-12  4.47371051e+00 -6.53812911e-14  2.35611958e+01 -4.67149253e-14  3.00425056e+01 -3.55320517e-14  3.32028697e+01 -8.61986495e-12 -6.27457838e+04 
 1.80315317e+11  6.02209532e-13  2.66111935e+01  1.81869437e-12  8.70917039e+00  3.56189858e-12  4.27138689e+00 -5.89804660e-14  2.49274399e+01 -4.24206782e-14  3.15637750e+01 -3.22722712e-14  3.48592992e+01 -7.85184482e-12 -7.21459802e+04 
 1.88856348e+11  6.02127190e-13  2.54077020e+01  1.81640221e-12  8.31529805e+00  3.54403947e-12  4.07821337e+00 -5.32472719e-14  2.63528234e+01 -3.85200804e-14  3.31630093e+01 -2.93020182e-14  3.66074132e+01 -7.15273968e-12 -8.29488318e+04 
 1.97801943e+11  6.02036889e-13  2.42586384e+01  1.81389441e-12  7.93923860e+00  3.52465328e-12  3.89377612e+00 -4.81033198e-14  2.78413879e+01 -3.49756480e-14  3.48454206e+01 -2.65948352e-14  3.84540217e+01 -6.51628325e-12 -9.53633715e+04 
 2.07171266e+11  6.01937862e-13  2.31615411e+01  1.81115136e-12  7.58018643e+00  3.50362953e-12  3.71768005e+00 -4.34809671e-14  2.93974700e+01 -3.17536507e-14  3.66167259e+01 -2.41266576e-14  4.04067461e+01 -5.93679304e-12 -1.09629771e+05 
 2.16984388e+11  6.01829269e-13  2.21140602e+01  1.80815181e-12  7.23737241e+00  3.48085353e-12  3.54954792e+00 -3.93215716e-14  3.10257403e+01 -2.88236968e-14  3.84832274e+01 -2.18755740e-14  4.24741658e+01 -5.40911359e-12 -1.26023981e+05 
 2.27262329e+11  6.01710189e-13  2.11139515e+01  1.80487278e-12  6.91006215e+00  3.45620694e-12  3.38901957e+00 -3.55740752e-14  3.27312506e+01 -2.61583695e-14  4.04519104e+01 -1.98216091e-14  4.46659936e+01 -4.92856561e-12 -1.44863054e+05 
 2.38027108e+11  6.01579616e-13  2.01590728e+01  1.80128942e-12  6.59755450e+00  3.42956852e-12  3.23575112e+00 -3.21938484e-14  3.45194885e+01 -2.37329056e-14  4.25305627e+01 -1.79465222e-14  4.69932857e+01 -4.49090042e-12 -1.66511275e+05 
 2.49301785e+11  6.01436445e-13  1.92473785e+01  1.79737487e-12  6.29918002e+00  3.40081508e-12  3.08941423e+00 -2.91417392e-14  3.63964427e+01 -2.15249131e-14  4.47279229e+01 -1.62336224e-14  4.94686876e+01 -4.09225892e-12 -1.91387189e+05 
 2.61110511e+11  6.01279468e-13  1.83769155e+01  1.79310022e-12  6.01429953e+00  3.36982267e-12  2.94969544e+00 -2.63832866e-14  3.83686814e+01 -1.95141195e-14  4.70538639e+01 -1.46675920e-14  5.21067085e+01 -3.72913480e-12 -2.19971689e+05 
 2.73478583e+11  6.01107362e-13  1.75458193e+01  1.78843435e-12  5.74230275e+00  3.33646797e-12  2.81629543e+00 -2.38880647e-14  4.04434464e+01 -1.76821481e-14  4.95196227e+01 -1.32343177e-14  5.49239999e+01 -3.39834133e-12 -2.52817297e+05 
 2.86432496e+11  6.00918679e-13  1.67523094e+01  1.78334384e-12  5.48260704e+00  3.30062988e-12  2.68892843e+00 -2.16291343e-14  4.26287678e+01 -1.60123173e-14  5.21380906e+01 -1.19207203e-14  5.79395687e+01 -3.09698149e-12 -2.90558836e+05 
 3.00000000e+11  6.00711834e-13  1.59946860e+01  1.77779289e-12  5.23465607e+00  3.26219148e-12  2.56732161e+00 -1.95825799e-14  4.49336043e+01 -1.44894601e-14  5.49241803e+01 -1.07145775e-14  6.11747552e+01 -2.82242095e-12 -3.33925687e+05 
