 frequency       c_cmim_20u      q_cmim_20u      c_cmim_35u      q_cmim_35u      c_cmim_50u      q_cmim_50u      c_rfcmim_20u    q_rfcmim_20u    c_rfcmim_35u    q_rfcmim_35u    c_rfcmim_50u    q_rfcmim_50u    l_ref           q_ref          
 1.02304957e+10  6.03421649e-13  4.68746350e+02  1.84370731e-12  1.53408821e+02  3.75873402e-12  7.52389033e+01  6.28721875e-13  6.55439908e+01  2.19070908e-12  1.96145699e+01  6.29223668e-12  5.87670241e+00  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  6.03421382e-13  4.47547291e+02  1.84369971e-12  1.46470905e+02  3.75866964e-12  7.18362229e+01  6.31203046e-13  6.15016469e+01  2.22958950e-12  1.80349639e+01  6.68802899e-12  5.11671434e+00  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  6.03421090e-13  4.27306959e+02  1.84369138e-12  1.39846757e+02  3.75859902e-12  6.85874289e+01  6.33934624e-13  5.76617942e+01  2.27355247e-12  1.65413670e+01  7.16918744e-12  4.39804206e+00  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  6.03420770e-13  4.07981996e+02  1.84368223e-12  1.33522186e+02  3.75852156e-12  6.54855615e+01  6.36943904e-13  5.40178879e+01  2.32344841e-12  1.51306270e+01  7.75884170e-12  3.71887223e+00  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  6.03420418e-13  3.89531006e+02  1.84367221e-12  1.27483643e+02  3.75843658e-12  6.25239762e+01  6.40261680e-13  5.05633788e+01  2.38031873e-12  1.37994656e+01  8.48318846e-12  3.07728938e+00  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  6.03420033e-13  3.71914461e+02  1.84366120e-12  1.21718194e+02  3.75834337e-12  5.96963286e+01  6.43922808e-13  4.72916711e+01  2.44545181e-12  1.25444778e+01  9.36001662e-12  2.47128237e+00  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  6.03419610e-13  3.55094625e+02  1.84364914e-12  1.16213487e+02  3.75824113e-12  5.69965614e+01  6.47966884e-13  4.41960893e+01  2.52045940e-12  1.13621368e+01  1.03507091e-11  1.89875424e+00  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  6.03419145e-13  3.39035466e+02  1.84363590e-12  1.10957731e+02  3.75812897e-12  5.44188912e+01  6.52439067e-13  4.12698560e+01  2.60738235e-12  1.02488058e+01  1.11804445e-11  1.35753508e+00  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  6.03418636e-13  3.23702583e+02  1.84362138e-12  1.05939666e+02  3.75800595e-12  5.19577962e+01  6.57391066e-13  3.85060813e+01  2.70883875e-12  9.20075462e+00  1.07673775e-11  8.45396968e-01  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  6.03418078e-13  3.09063130e+02  1.84360545e-12  1.01148543e+02  3.75787101e-12  4.96080042e+01  6.62882352e-13  3.58977619e+01  2.82823457e-12  8.21418016e+00  6.49440051e-12  3.60070495e-01  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  6.03417465e-13  2.95085746e+02  1.84358798e-12  9.65740990e+01  3.75772299e-12  4.73644816e+01  6.68981650e-13  3.34377911e+01  2.97006680e-12  7.28523029e+00 -1.89624771e-12  1.00738150e-01 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  6.03416793e-13  2.81740489e+02  1.84356881e-12  9.22065342e+01  3.75756063e-12  4.52224223e+01  6.75768764e-13  3.11189779e+01  3.14036287e-12  6.41002932e+00 -7.41675480e-12  5.39330045e-01 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  6.03416056e-13  2.68998772e+02  1.84354778e-12  8.80364925e+01  3.75738254e-12  4.31772377e+01  6.83336874e-13  2.89340731e+01  3.34731602e-12  5.58470413e+00 -8.28273605e-12  9.57997086e-01 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  6.03415247e-13  2.56833299e+02  1.84352472e-12  8.40550411e+01  3.75718720e-12  4.12245466e+01  6.91795395e-13  2.68758015e+01  3.60217669e-12  4.80540994e+00 -7.39681770e-12  1.35900677e+00 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  6.03414360e-13  2.45218010e+02  1.84349942e-12  8.02536508e+01  3.75697294e-12  3.93601660e+01  7.01273615e-13  2.49368986e+01  3.92036995e-12  4.06835464e+00 -6.25134694e-12  1.74458858e+00 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  6.03413387e-13  2.34128023e+02  1.84347167e-12  7.66241785e+01  3.75673792e-12  3.75801020e+01  7.11925332e-13  2.31101486e+01  4.32230763e-12  3.36982106e+00 -5.23601724e-12  2.11692236e+00 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  6.03412320e-13  2.23539580e+02  1.84344122e-12  7.31588490e+01  3.75648015e-12  3.58805414e+01  7.23934855e-13  2.13884233e+01  4.83106811e-12  2.70618647e+00 -4.40538774e-12  2.47812882e+00 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  6.03411149e-13  2.13430000e+02  1.84340783e-12  6.98502392e+01  3.75619743e-12  3.42578435e+01  7.37524842e-13  1.97647201e+01  5.45379820e-12  2.07393892e+00 -3.73658401e-12  2.83026216e+00 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  6.03409864e-13  2.03777625e+02  1.84337120e-12  6.66912613e+01  3.75588733e-12  3.27085321e+01  7.52966668e-13  1.82321964e+01  6.08699756e-12  1.46969035e+00 -3.19622242e-12  3.17530501e+00 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  6.03408455e-13  1.94561780e+02  1.84333101e-12  6.36751481e+01  3.75554722e-12  3.12292883e+01  7.70594337e-13  1.67842009e+01  6.10646876e-12  8.90186273e-01 -2.75546034e-12  3.51516535e+00 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  6.03406909e-13  1.85762721e+02  1.84328693e-12  6.07954388e+01  3.75517420e-12  2.98169434e+01  7.90823417e-13  1.54143008e+01  3.45946384e-12  3.32312119e-01 -2.39196741e-12  3.85167544e+00 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  6.03405213e-13  1.77361599e+02  1.84323858e-12  5.80459643e+01  3.75476509e-12  2.84684717e+01  8.14177235e-13  1.41163031e+01 -2.15793665e-12  2.06903424e-01 -2.08895516e-12  4.18659239e+00 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  6.03403353e-13  1.69340419e+02  1.84318555e-12  5.54208348e+01  3.75431641e-12  2.71809848e+01  8.41323773e-13  1.28842712e+01 -4.87730421e-12  7.30287949e-01 -1.83384107e-12  4.52160033e+00 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  6.03401313e-13  1.61681996e+02  1.84312737e-12  5.29144269e+01  3.75382433e-12  2.59517244e+01  8.73128654e-13  1.17125367e+01 -4.71456830e-12  1.24052733e+00 -1.61712938e-12  4.85831379e+00 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  6.03399074e-13  1.54369926e+02  1.84306356e-12  5.05213713e+01  3.75328469e-12  2.47780573e+01  9.10732909e-13  1.05957055e+01 -3.93048682e-12  1.74016989e+00 -1.43157550e-12  5.19828220e+00 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  6.03396619e-13  1.47388544e+02  1.84299356e-12  4.82365417e+01  3.75269289e-12  2.36574694e+01  9.55669848e-13  9.52865982e+00 -3.20382289e-12  2.23163227e+00 -1.27158446e-12  5.54299516e+00 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  6.03393925e-13  1.40722896e+02  1.84291678e-12  4.60550435e+01  3.75204391e-12  2.25875600e+01  1.01004539e-12  8.50655580e+00 -2.62769242e-12  2.71720682e+00 -1.13278158e-12  5.89388840e+00 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  6.03390971e-13  1.34358701e+02  1.84283257e-12  4.39722036e+01  3.75133225e-12  2.15660374e+01  1.07682424e-12  7.52481795e+00 -2.18147284e-12  3.19907000e+00 -1.01170510e-12  6.25235017e+00 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  6.03387729e-13  1.28282327e+02  1.84274019e-12  4.19835601e+01  3.75055189e-12  2.05907130e+01  1.16029781e-12  6.57913024e+00 -1.83330417e-12  3.67929164e+00 -9.05584427e-13  6.61972797e+00 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  6.03384174e-13  1.22480757e+02  1.84263887e-12  4.00848531e+01  3.74969623e-12  1.96594978e+01  1.26687087e-12  5.66542490e+00 -1.55754374e-12  4.15984472e+00 -8.12178489e-13  6.99733546e+00 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  6.03380273e-13  1.16941563e+02  1.84252773e-12  3.82720151e+01  3.74875803e-12  1.87703968e+01  1.40640846e-12  4.77986931e+00 -1.33564030e-12  4.64261545e+00 -7.29656513e-13  7.38645945e+00 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  6.03375995e-13  1.11652880e+02  1.84240583e-12  3.65411627e+01  3.74772939e-12  1.79215053e+01  1.59449263e-12  3.91885150e+00 -1.15442363e-12  5.12941351e+00 -6.56509157e-13  7.78836695e+00 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  6.03371302e-13  1.06603377e+02  1.84227213e-12  3.48885882e+01  3.74660165e-12  1.71110050e+01  1.85549885e-12  3.07896465e+00 -1.00448238e-12  5.62198229e+00 -5.91481497e-13  8.20431207e+00 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  6.03366153e-13  1.01782238e+02  1.84212549e-12  3.33107514e+01  3.74536531e-12  1.63371596e+01  2.22060157e-12  2.25699107e+00 -8.78990730e-13  6.12200902e+00 -5.33521953e-13  8.63554301e+00 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  6.03360506e-13  9.71791349e+01  1.84196465e-12  3.18042722e+01  3.74401002e-12  1.55983114e+01  2.66142271e-12  1.44988588e+00 -7.72912350e-13  6.63113459e+00 -4.81742969e-13  9.08330876e+00 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  6.03354310e-13  9.27842073e+01  1.84178824e-12  3.03659236e+01  3.74252442e-12  1.48928775e+01  2.47942939e-12  6.54760729e-01 -6.82466690e-13  7.15096330e+00 -4.35390437e-13  9.54886586e+00 -1.04757323e-10 -1.55003779e+03 
 5.41326744e+10  6.03347515e-13  8.85880404e+01  1.84159477e-12  2.89926244e+01  3.74089611e-12  1.42193470e+01 -6.62894201e-13  1.31132307e-01 -6.04769021e-13  7.68307216e+00 -3.93819711e-13  1.00334849e+01 -9.46200741e-11 -1.79738434e+03 
 5.66967873e+10  6.03340060e-13  8.45816451e+01  1.84138258e-12  2.76814326e+01  3.73911151e-12  1.35762768e+01 -2.43372907e-12  9.10416414e-01 -5.37584449e-13  8.22901998e+00 -3.56476612e-13  1.05384573e+01 -8.55397385e-11 -2.08235128e+03 
 5.93823550e+10  6.03331882e-13  8.07564392e+01  1.84114986e-12  2.64295394e+01  3.73715580e-12  1.29622895e+01 -2.04035387e-12  1.68560527e+00 -4.79157194e-13  8.79035612e+00 -3.22882273e-13  1.10651012e+01 -7.73924108e-11 -2.41057872e+03 
 6.21951306e+10  6.03322912e-13  7.71042282e+01  1.84089465e-12  2.52342632e+01  3.73501279e-12  1.23760698e+01 -1.54356310e-12  2.45911769e+00 -4.28090175e-13  9.36862902e+00 -2.92620943e-13  1.16147688e+01 -7.00711688e-11 -2.78854858e+03 
 6.51411394e+10  6.03313072e-13  7.36171885e+01  1.84061477e-12  2.40930433e+01  3.73266478e-12  1.18163619e+01 -1.18825307e-12  3.23329172e+00 -3.83258726e-13  9.96539446e+00 -2.65330101e-13  1.21888520e+01 -6.34833131e-11 -3.22371001e+03 
 6.82266924e+10  6.03302279e-13  7.02878503e+01  1.84030784e-12  2.30034351e+01  3.73009245e-12  1.12819668e+01 -9.40630529e-13  4.01039809e+00 -3.43747828e-13  1.05822236e+01 -2.40692386e-13  1.27887896e+01 -5.75481314e-11 -3.72462355e+03 
 7.14583994e+10  6.03290439e-13  6.71090814e+01  1.83997127e-12  2.19631045e+01  3.72727474e-12  1.07717397e+01 -7.62781005e-13  4.79265304e+00 -3.08805803e-13  1.12207110e+01 -2.18428960e-13  1.34160735e+01 -5.21950729e-11 -4.30112676e+03 
 7.48431833e+10  6.03277451e-13  6.40740724e+01  1.83960220e-12  2.09698228e+01  3.72418866e-12  1.02845877e+01 -6.30572191e-13  5.58223066e+00 -2.77809679e-13  1.18824823e+01 -1.98294022e-13  1.40722564e+01 -4.73622477e-11 -4.96452448e+03 
 7.83882949e+10  6.03263204e-13  6.11763216e+01  1.83919751e-12  2.00214623e+01  3.72080918e-12  9.81946706e+00 -5.29278465e-13  6.38127465e+00 -2.50238982e-13  1.25692022e+01 -1.80070238e-13  1.47589584e+01 -4.29951851e-11 -5.72780752e+03 
 8.21013285e+10  6.03247577e-13  5.84096217e+01  1.83875377e-12  1.91159914e+01  3.71710901e-12  9.37538154e+00 -4.49695088e-13  7.19190961e+00 -2.25655653e-13  1.32825822e+01 -1.63564912e-13  1.54778750e+01 -3.90458005e-11 -6.60590380e+03 
 8.59902381e+10  6.03230435e-13  5.57680459e+01  1.83826725e-12  1.82514705e+01  3.71305846e-12  8.95137979e+00 -3.85858897e-13  8.01625200e+00 -2.03688506e-13  1.40243887e+01 -1.48606762e-13  1.62307851e+01 -3.54715292e-11 -7.61596704e+03 
 9.00633544e+10  6.03211632e-13  5.32459353e+01  1.83773384e-12  1.74260475e+01  3.70862523e-12  8.54655353e+00 -3.33767763e-13  8.85642071e+00 -1.84021075e-13  1.47964512e+01 -1.35043197e-13  1.70195603e+01 -3.22345984e-11 -8.77770834e+03 
 9.43294028e+10  6.03191006e-13  5.08378872e+01  1.83714906e-12  1.66379543e+01  3.70377424e-12  8.16003554e+00 -2.90648296e-13  9.71454744e+00 -1.66382016e-13  1.56006708e+01 -1.22737984e-13  1.78461735e+01 -2.93014098e-11 -1.01137772e+04 
 9.87975220e+10  6.03168383e-13  4.85387431e+01  1.83650800e-12  1.58855026e+01  3.69846738e-12  7.79099783e+00 -2.54523513e-13  1.05927870e+01 -1.50537468e-13  1.64390291e+01 -1.11569274e-13  1.87127105e+01 -2.66420153e-11 -1.16501993e+04 
 1.03477283e+11  6.03143566e-13  4.63435779e+01  1.83580529e-12  1.51670806e+01  3.69266334e-12  7.43864986e+00 -2.23948791e-13  1.14933273e+01 -1.36284913e-13  1.73135980e+01 -1.01427884e-13  1.96213806e+01 -2.42296688e-11 -1.34168795e+04 
 1.08378712e+11  6.03116346e-13  4.42476890e+01  1.83503504e-12  1.44811492e+01  3.68631735e-12  7.10223683e+00 -1.97845329e-13  1.24183998e+01 -1.23448212e-13  1.82265497e+01 -9.22158341e-14  2.05745303e+01 -2.20404416e-11 -1.54481797e+04 
 1.13512307e+11  6.03086489e-13  4.22465867e+01  1.83419084e-12  1.38262390e+01  3.67938098e-12  6.78103808e+00 -1.75391957e-13  1.33702900e+01 -1.11873556e-13  1.91801677e+01 -8.38450670e-14  2.15746574e+01 -2.00528905e-11 -1.77835826e+04 
 1.18889067e+11  6.03053740e-13  4.03359843e+01  1.83326566e-12  1.32009472e+01  3.67180190e-12  6.47436555e+00 -1.55952950e-13  1.43513478e+01 -1.01426142e-13  2.01768592e+01 -7.62363405e-14  2.26244275e+01 -1.82477716e-11 -2.04684552e+04 
 1.24520509e+11  6.03017818e-13  3.85117889e+01  1.83225183e-12  1.26039342e+01  3.66352364e-12  6.18156229e+00 -1.39028707e-13  1.53639993e+01 -9.19874278e-14  2.12191683e+01 -6.93182596e-14  2.37266931e+01 -1.66077913e-11 -2.35549245e+04 
 1.30418696e+11  6.02978418e-13  3.67700928e+01  1.83114098e-12  1.20339211e+01  3.65448540e-12  5.90200106e+00 -1.24221303e-13  1.64107577e+01 -8.34528483e-14  2.23097910e+01 -6.30264279e-14  2.48845149e+01 -1.51173889e-11 -2.71028852e+04 
 1.36596263e+11  6.02935203e-13  3.51071649e+01  1.82992394e-12  1.14896869e+01  3.64462181e-12  5.63508299e+00 -1.11209966e-13  1.74942369e+01 -7.57299062e-14  2.34515916e+01 -5.73027036e-14  2.61011869e+01 -1.37625476e-11 -3.11811562e+04 
 1.43066445e+11  6.02887805e-13  3.35194429e+01  1.82859074e-12  1.09700656e+01  3.63386272e-12  5.38023629e+00 -9.97333081e-14  1.86171640e+01 -6.87365672e-14  2.46476225e+01 -5.20945424e-14  2.73802656e+01 -1.25306279e-11 -3.58688105e+04 
 1.49843101e+11  6.02835818e-13  3.20035257e+01  1.82713048e-12  1.04739443e+01  3.62213306e-12  5.13691504e+00 -8.95762434e-14  1.97823947e+01 -6.23999029e-14  2.59011450e+01 -4.73544175e-14  2.87256043e+01 -1.14102215e-11 -4.12567023e+04 
 1.56940749e+11  6.02778800e-13  3.05561659e+01  1.82553128e-12  1.00002600e+01  3.60935267e-12  4.90459799e+00 -8.05602145e-14  2.09929290e+01 -5.66549381e-14  2.72156546e+01 -4.30393052e-14  3.01413928e+01 -1.03910225e-11 -4.74492218e+04 
 1.64374591e+11  6.02716265e-13  2.91742629e+01  1.82378022e-12  9.54799814e+00  3.59543620e-12  4.68278748e+00 -7.25357942e-14  2.22519296e+01 -5.14436672e-14  2.85949100e+01 -3.91102284e-14  3.16322058e+01 -9.46371357e-12 -5.45663118e+04 
 1.72160555e+11  6.02647680e-13  2.78548565e+01  1.82186320e-12  9.11618980e+00  3.58029305e-12  4.47100836e+00 -6.53770175e-14  2.35627415e+01 -4.67142107e-14  3.00429662e+01 -3.55318489e-14  3.32030596e+01 -8.61986495e-12 -6.27457838e+04 
 1.80315317e+11  6.02572462e-13  2.65951202e+01  1.81976490e-12  8.70391001e+00  3.56382738e-12  4.26880695e+00 -5.89769875e-14  2.49289148e+01 -4.24200890e-14  3.15642143e+01 -3.22721039e-14  3.48594802e+01 -7.85184482e-12 -7.21459802e+04 
 1.88856348e+11  6.02489972e-13  2.53923556e+01  1.81746867e-12  8.31027557e+00  3.54593822e-12  4.07575011e+00 -5.32444363e-14  2.63542308e+01 -3.85195945e-14  3.31634284e+01 -2.93018803e-14  3.66075858e+01 -7.15273968e-12 -8.29488318e+04 
 1.97801943e+11  6.02399507e-13  2.42439860e+01  1.81495640e-12  7.93444325e+00  3.52651964e-12  3.89142426e+00 -4.81010052e-14  2.78427310e+01 -3.49752473e-14  3.48458204e+01 -2.65947216e-14  3.84541862e+01 -6.51628325e-12 -9.53633715e+04 
 2.07171266e+11  6.02300300e-13  2.31475514e+01  1.81220848e-12  7.57560796e+00  3.50546105e-12  3.71543455e+00 -4.34790758e-14  2.93987517e+01 -3.17533204e-14  3.66171073e+01 -2.41265640e-14  4.04069029e+01 -5.93679304e-12 -1.09629771e+05 
 2.16984388e+11  6.02191511e-13  2.21007031e+01  1.80920362e-12  7.23300100e+00  3.48264762e-12  3.54740397e+00 -3.93200245e-14  3.10269635e+01 -2.88234247e-14  3.84835913e+01 -2.18754971e-14  4.24743153e+01 -5.40911359e-12 -1.26023981e+05 
 2.27262329e+11  6.02072216e-13  2.11011986e+01  1.80591880e-12  6.90588844e+00  3.45796090e-12  3.38697259e+00 -3.55728088e-14  3.27324179e+01 -2.61581453e-14  4.04522574e+01 -1.98215459e-14  4.46661360e+01 -4.92856561e-12 -1.44863054e+05 
 2.38027108e+11  6.01941406e-13  2.01468966e+01  1.80232912e-12  6.59356955e+00  3.43127954e-12  3.23379671e+00 -3.21928111e-14  3.45206025e+01 -2.37327211e-14  4.25308937e+01 -1.79464704e-14  4.69934214e+01 -4.49090042e-12 -1.66511275e+05 
 2.49301785e+11  6.01797977e-13  1.92357530e+01  1.79840769e-12  6.29537528e+00  3.40248028e-12  3.08754821e+00 -2.91408892e-14  3.63975058e+01 -2.15247613e-14  4.47282387e+01 -1.62335800e-14  4.94688168e+01 -4.09225892e-12 -1.91387189e+05 
 2.61110511e+11  6.01640716e-13  1.83658158e+01  1.79412556e-12  6.01066686e+00  3.37143908e-12  2.94791381e+00 -2.63825898e-14  3.83696959e+01 -1.95139948e-14  4.70541650e+01 -1.46675574e-14  5.21068314e+01 -3.72913480e-12 -2.19971689e+05 
 2.73478583e+11  6.01468299e-13  1.75352215e+01  1.78945154e-12  5.73883437e+00  3.33803254e-12  2.81459437e+00 -2.38874935e-14  4.04444146e+01 -1.76820456e-14  4.95199098e+01 -1.32342896e-14  5.49241168e+01 -3.39834133e-12 -2.52817297e+05 
 2.86432496e+11  6.01279275e-13  1.67421909e+01  1.78435217e-12  5.47929552e+00  3.30213957e-12  2.68730430e+00 -2.16286660e-14  4.26296917e+01 -1.60122333e-14  5.21383643e+01 -1.19206974e-14  5.79396798e+01 -3.09698149e-12 -2.90558836e+05 
 3.00000000e+11  6.01072056e-13  1.59850251e+01  1.77879160e-12  5.23149431e+00  3.26364322e-12  2.56577093e+00 -1.95821960e-14  4.49344860e+01 -1.44893913e-14  5.49244413e+01 -1.07145591e-14  6.11748606e+01 -2.82242095e-12 -3.33925687e+05 
