 frequency       c_cmim_20u      q_cmim_20u      c_cmim_35u      q_cmim_35u      c_cmim_50u      q_cmim_50u      c_rfcmim_20u    q_rfcmim_20u    c_rfcmim_35u    q_rfcmim_35u    c_rfcmim_50u    q_rfcmim_50u    l_ref           q_ref          
 1.02304957e+10  5.43400069e-13  5.20522457e+02  1.65991012e-12  1.70396721e+02  3.38377410e-12  8.35790123e+01  5.63844346e-13  7.30890254e+01  1.93650454e-12  2.22020070e+01  5.32779976e-12  6.99858229e+00  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  5.43399874e-13  4.96981822e+02  1.65990458e-12  1.62690527e+02  3.38372713e-12  7.97991504e+01  5.65840717e-13  6.86095147e+01  1.96691906e-12  2.04573998e+01  5.61571547e-12  6.16427610e+00  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  5.43399661e-13  4.74505813e+02  1.65989850e-12  1.55332846e+02  3.38367561e-12  7.61902328e+01  5.68036800e-13  6.43549654e+01  2.00117544e-12  1.88083051e+01  5.96216318e-12  5.37580080e+00  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  5.43399427e-13  4.53046282e+02  1.65989183e-12  1.48307916e+02  3.38361909e-12  7.27445286e+01  5.70454003e-13  6.03181164e+01  2.03988499e-12  1.72512418e+01  6.38329692e-12  4.63117306e+00  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  5.43399170e-13  4.32557258e+02  1.65988451e-12  1.41600689e+02  3.38355709e-12  6.94546564e+01  5.73116403e-13  5.64917056e+01  2.08378873e-12  1.57825949e+01  6.90003886e-12  3.92830279e+00  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  5.43398889e-13  4.12994851e+02  1.65987648e-12  1.35196796e+02  3.38348909e-12  6.63135687e+01  5.76051170e-13  5.28684229e+01  2.13379336e-12  1.43986144e+01  7.53756909e-12  3.26499994e+00  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  5.43398580e-13  3.94317153e+02  1.65986767e-12  1.29082519e+02  3.38341449e-12  6.33145367e+01  5.79289058e-13  4.94408737e+01  2.19101974e-12  1.30954209e+01  8.31857078e-12  2.63898512e+00  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  5.43398241e-13  3.76484155e+02  1.65985801e-12  1.23244760e+02  3.38333266e-12  6.04511360e+01  5.82865010e-13  4.62015547e+01  2.25686895e-12  1.18690184e+01  9.23177144e-12  2.04790330e+00  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  5.43397869e-13  3.59457655e+02  1.65984742e-12  1.17671015e+02  3.38324290e-12  5.77172327e+01  5.86818876e-13  4.31428415e+01  2.33311379e-12  1.07153119e+01  1.01070919e-11  1.48933989e+00  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  5.43397461e-13  3.43201178e+02  1.65983579e-12  1.12349342e+02  3.38314445e-12  5.51069701e+01  5.91196284e-13  4.02569882e+01  2.42202718e-12  9.63013027e+00  1.01793325e-11  9.60838379e-01  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  5.43397014e-13  3.27679900e+02  1.65982304e-12  1.07268341e+02  3.38303645e-12  5.26147567e+01  5.96049708e-13  3.75361383e+01  2.52656517e-12  8.60925178e+00  7.21829846e-12  4.59918729e-01 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  5.43396523e-13  3.12860573e+02  1.65980905e-12  1.02417129e+02  3.38291798e-12  5.02352537e+01  6.01439767e-13  3.49723450e+01  2.65063154e-12  7.64843222e+00 -2.82259023e-13  1.59042617e-02 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  5.43395985e-13  2.98711450e+02  1.65979371e-12  9.77853132e+01  3.38278804e-12  4.79633637e+01  6.07436837e-13  3.25576008e+01  2.79946492e-12  6.74343319e+00 -6.37516762e-12  4.69103312e-01 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  5.43395394e-13  2.85202221e+02  1.65977688e-12  9.33629712e+01  3.38264550e-12  4.57942200e+01  6.14123048e-13  3.02838726e+01  2.98020773e-12  5.89005022e+00 -7.70664868e-12  9.02122301e-01 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  5.43394746e-13  2.72303947e+02  1.65975841e-12  8.91406296e+01  3.38248916e-12  4.37231758e+01  6.21594793e-13  2.81431419e+01  3.20273223e-12  5.08413933e+00 -6.97790723e-12  1.31736167e+00 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  5.43394036e-13  2.59988997e+02  1.65973816e-12  8.51092436e+01  3.38231767e-12  4.17457947e+01  6.29965897e-13  2.61274472e+01  3.48076782e-12  4.32164127e+00 -5.89586001e-12  1.71716593e+00 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  5.43393256e-13  2.48230992e+02  1.65971594e-12  8.12601770e+01  3.38212957e-12  3.98578406e+01  6.39371666e-13  2.42289265e+01  3.83309980e-12  3.59860280e+00 -4.92211465e-12  2.10381340e+00 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  5.43392401e-13  2.37004742e+02  1.65969157e-12  7.75851845e+01  3.38192325e-12  3.80552692e+01  6.49974113e-13  2.24398591e+01  4.28320386e-12  2.91119457e+00 -4.12643267e-12  2.47950838e+00 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  5.43391463e-13  2.26286200e+02  1.65966484e-12  7.40763935e+01  3.38169695e-12  3.63342192e+01  6.61968779e-13  2.07527038e+01  4.84901363e-12  2.25572538e+00 -3.48862329e-12  2.84637561e+00 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  5.43390434e-13  2.16052403e+02  1.65963551e-12  7.07262877e+01  3.38144874e-12  3.46910037e+01  6.75593752e-13  1.91601334e+01  5.48263079e-12  1.62865275e+00 -2.97578228e-12  3.20645699e+00 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  5.43389305e-13  2.06281431e+02  1.65960334e-12  6.75276905e+01  3.38117651e-12  3.31221026e+01  6.91141747e-13  1.76550645e+01  5.77796437e-12  1.02658991e+00 -2.55931512e-12  3.56171037e+00 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  5.43388066e-13  1.96952351e+02  1.65956806e-12  6.44737498e+01  3.38087792e-12  3.16241551e+01  7.08976535e-13  1.62306810e+01  4.04783841e-12  4.46309457e-01 -2.21718711e-12  3.91401016e+00 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  5.43386708e-13  1.88045178e+02  1.65952935e-12  6.15579237e+01  3.38055044e-12  3.01939523e+01  7.29555650e-13  1.48804527e+01 -1.16480041e-12  1.15256118e-01 -1.93293958e-12  4.26514962e+00 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  5.43385218e-13  1.79540833e+02  1.65948689e-12  5.87739658e+01  3.38019127e-12  2.88284305e+01  7.53462335e-13  1.35981482e+01 -4.43869652e-12  6.61016563e-01 -1.69431630e-12  4.61684444e+00 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  5.43383583e-13  1.71421096e+02  1.65944032e-12  5.61159125e+01  3.37979736e-12  2.75246643e+01  7.81451373e-13  1.23778415e+01 -4.47879161e-12  1.19372833e+00 -1.49212196e-12  4.97073754e+00 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  5.43381790e-13  1.63668575e+02  1.65938923e-12  5.35780697e+01  3.37936535e-12  2.62798610e+01  8.14516309e-13  1.12139143e+01 -3.73480892e-12  1.71600099e+00 -1.31937777e-12  5.32840465e+00 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  5.43379823e-13  1.56266662e+02  1.65933319e-12  5.11550008e+01  3.37889157e-12  2.50913540e+01  8.53990423e-13  1.01010538e+01 -3.02651250e-12  2.23030514e+00 -1.17071891e-12  5.69136066e+00 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  5.43377665e-13  1.49199500e+02  1.65927172e-12  4.88415153e+01  3.37837200e-12  2.39565972e+01  9.01702554e-13  9.03424640e+00 -2.46791055e-12  2.73898156e+00 -1.04196767e-12  6.06106642e+00 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  5.43375298e-13  1.42451951e+02  1.65920430e-12  4.66326571e+01  3.37780223e-12  2.28731598e+01  9.60224753e-13  8.00876762e+00 -2.03900379e-12  3.24425120e+00 -9.29830091e-13  6.43893591e+00 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  5.43372701e-13  1.36009559e+02  1.65913034e-12  4.45236946e+01  3.37717742e-12  2.18387209e+01  1.03327860e-12  7.02017039e+00 -1.70698198e-12  3.74822574e+00 -8.31678295e-13  6.82634350e+00 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  5.43369853e-13  1.29858525e+02  1.65904922e-12  4.25101100e+01  3.37649229e-12  2.08510644e+01  1.12642394e-12  6.06427035e+00 -1.44574029e-12  4.25291852e+00 -7.45392729e-13  7.22463145e+00 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  5.43366728e-13  1.23985672e+02  1.65896025e-12  4.05875897e+01  3.37574103e-12  1.99080748e+01  1.24825962e-12  5.13713008e+00 -1.23665401e-12  4.76025559e+00 -6.69246348e-13  7.63511732e+00 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  5.43363300e-13  1.18378418e+02  1.65886265e-12  3.87520155e+01  3.37491731e-12  1.90077319e+01  1.41252933e-12  4.23504212e+00 -1.06666131e-12  5.27208673e+00 -6.01818645e-13  8.05910127e+00 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  5.43359540e-13  1.13024753e+02  1.65875560e-12  3.69994551e+01  3.37401416e-12  1.81481070e+01  1.64149606e-12  3.35451140e+00 -9.26523461e-13  5.79019633e+00 -5.41931065e-13  8.49787343e+00 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  5.43355416e-13  1.07913207e+02  1.65863819e-12  3.53261543e+01  3.37302398e-12  1.73273586e+01  1.96799813e-12  2.49223741e+00 -8.09597010e-13  6.31631407e+00 -4.88597948e-13  8.95272098e+00 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  5.43350891e-13  1.03032831e+02  1.65850941e-12  3.37285285e+01  3.37193844e-12  1.65437286e+01  2.40137344e-12  1.64509635e+00 -7.11015345e-13  6.85212527e+00 -4.40988875e-13  9.42493521e+00 -1.04757323e-10 -1.55003779e+03 
 5.41326744e+10  5.43345928e-13  9.83731700e+01  1.65836816e-12  3.22031554e+01  3.37074844e-12  1.57955383e+01  2.51507769e-12  8.10123632e-01 -6.27147587e-13  7.39928091e+00 -3.98399464e-13  9.91581840e+00 -9.46200741e-11 -1.79738434e+03 
 5.66967873e+10  5.43340484e-13  9.39242422e+01  1.65821324e-12  3.07467673e+01  3.36944399e-12  1.50811848e+01 -7.57762754e-14  1.55033417e-02 -5.55237687e-13  7.95940733e+00 -3.60228519e-13  1.04266907e+01 -8.55397385e-11 -2.08235128e+03 
 5.93823550e+10  5.43334512e-13  8.96765172e+01  1.65804334e-12  2.93562444e+01  3.36801421e-12  1.43991381e+01 -2.28729894e-12  8.34481722e-01 -4.93160112e-13  8.53411559e+00 -3.25959970e-13  1.09588967e+01 -7.73924108e-11 -2.41057872e+03 
 6.21951306e+10  5.43327960e-13  8.56208956e+01  1.65785699e-12  2.80286079e+01  3.36644716e-12  1.37479369e+01 -1.96104662e-12  1.64939919e+00 -4.39251596e-13  9.12501050e+00 -2.95148496e-13  1.15138123e+01 -7.00711688e-11 -2.78854858e+03 
 6.51411394e+10  5.43320774e-13  8.17486895e+01  1.65765263e-12  2.67610137e+01  3.36472981e-12  1.31261863e+01 -1.46733015e-12  2.46274924e+00 -3.92193280e-13  9.73369940e+00 -2.67407973e-13  1.20928515e+01 -6.34833131e-11 -3.22371001e+03 
 6.82266924e+10  5.43312891e-13  7.80516040e+01  1.65742850e-12  2.55507466e+01  3.36284794e-12  1.25325543e+01 -1.11857383e-12  3.27694579e+00 -3.50926746e-13  1.03618007e+01 -2.42402128e-13  1.26974729e+01 -5.75481314e-11 -3.72462355e+03 
 7.14583994e+10  5.43304244e-13  7.45217192e+01  1.65718270e-12  2.43952137e+01  3.36078599e-12  1.19657694e+01 -8.79298109e-13  4.09433706e+00 -3.14593252e-13  1.10109520e+01 -2.19836920e-13  1.33291869e+01 -5.21950729e-11 -4.30112676e+03 
 7.48431833e+10  5.43294758e-13  7.11514736e+01  1.65691316e-12  2.32919399e+01  3.35852698e-12  1.14246173e+01 -7.09481578e-13  4.91721890e+00 -2.82489092e-13  1.16828189e+01 -1.99454285e-13  1.39895628e+01 -4.73622477e-11 -4.96452448e+03 
 7.83882949e+10  5.43284353e-13  6.79336473e+01  1.65661757e-12  2.22385616e+01  3.35605238e-12  1.09079389e+01 -5.84349352e-13  5.74784742e+00 -2.54032361e-13  1.23791023e+01 -1.81026973e-13  1.46802361e+01 -4.29951851e-11 -5.72780752e+03 
 8.21013285e+10  5.43272939e-13  6.48613473e+01  1.65629344e-12  2.12328224e+01  3.35334200e-12  1.04146272e+01 -4.89107141e-13  6.58845114e+00 -2.28737877e-13  1.31015473e+01 -1.64354247e-13  1.54029164e+01 -3.90458005e-11 -6.60590380e+03 
 8.59902381e+10  5.43260419e-13  6.19279920e+01  1.65593802e-12  2.02725677e+01  3.35037380e-12  9.94362556e+00 -4.14655729e-13  7.44124265e+00 -2.06198039e-13  1.38519512e+01 -1.49258293e-13  1.61593956e+01 -3.54715292e-11 -7.61596704e+03 
 9.00633544e+10  5.43246685e-13  5.91272978e+01  1.65554831e-12  1.93557406e+01  3.34712378e-12  9.49392497e+00 -3.55172627e-13  8.30842993e+00 -1.86068049e-13  1.46321718e+01 -1.35581196e-13  1.69515572e+01 -3.22345984e-11 -8.77770834e+03 
 9.43294028e+10  5.43231621e-13  5.64532650e+01  1.65512102e-12  1.84803770e+01  3.34356583e-12  9.06456210e+00 -3.06787659e-13  9.19222731e+00 -1.68054393e-13  1.54441365e+01 -1.23182385e-13  1.77813852e+01 -2.93014098e-11 -1.01137772e+04 
 9.87975220e+10  5.43215096e-13  5.39001654e+01  1.65465254e-12  1.76446017e+01  3.33967153e-12  8.65461716e+00 -2.66839509e-13  1.00948663e+01 -1.51905760e-13  1.62898514e+01 -1.11936462e-13  1.86509756e+01 -2.66420153e-11 -1.16501993e+04 
 1.03477283e+11  5.43196970e-13  5.14625298e+01  1.65413893e-12  1.68466244e+01  3.33540998e-12  8.26321199e+00 -2.33443007e-13  1.10186062e+01 -1.37405834e-13  1.71714108e+01 -1.01731342e-13  1.95625471e+01 -2.42296688e-11 -1.34168795e+04 
 1.08378712e+11  5.43177088e-13  4.91351362e+01  1.65357589e-12  1.60847356e+01  3.33074765e-12  7.88950813e+00 -2.05227812e-13  1.19657449e+01 -1.24367515e-13  1.80910078e+01 -9.24666650e-14  2.05184551e+01 -2.20404416e-11 -1.54481797e+04 
 1.13512307e+11  5.43155279e-13  4.69129991e+01  1.65295868e-12  1.53573032e+01  3.32564814e-12  7.53270503e+00 -1.81175100e-13  1.29386299e+01 -1.12628250e-13  1.90509453e+01 -8.40524211e-14  2.15212053e+01 -2.00528905e-11 -1.77835826e+04 
 1.18889067e+11  5.43131357e-13  4.47913581e+01  1.65228214e-12  1.46627690e+01  3.32007203e-12  7.19203835e+00 -1.60512265e-13  1.39396690e+01 -1.02046239e-13  2.00536487e+01 -7.64077642e-14  2.25734712e+01 -1.82477716e-11 -2.04684552e+04 
 1.24520509e+11  5.43105118e-13  4.27656684e+01  1.65154064e-12  1.39996451e+01  3.31397662e-12  6.86677833e+00 -1.42643121e-13  1.49713422e+01 -9.24973159e-14  2.11016788e+01 -6.94599799e-14  2.36781121e+01 -1.66077913e-11 -2.35549245e+04 
 1.30418696e+11  5.43076337e-13  4.08315905e+01  1.65072798e-12  1.33665110e+01  3.30731578e-12  6.55622819e+00 -1.27100460e-13  1.60362136e+01 -8.38723866e-14  2.21977473e+01 -6.31435863e-14  2.48381954e+01 -1.51173889e-11 -2.71028852e+04 
 1.36596263e+11  5.43044768e-13  3.89849813e+01  1.64983744e-12  1.27620103e+01  3.30003972e-12  6.25972269e+00 -1.13513077e-13  1.71369442e+01 -7.60752944e-14  2.33447335e+01 -5.73995472e-14  2.60570214e+01 -1.37625476e-11 -3.11811562e+04 
 1.43066445e+11  5.43010142e-13  3.72218851e+01  1.64886164e-12  1.21848483e+01  3.29209477e-12  5.97662665e+00 -1.01582397e-13  1.82763059e+01 -6.90210411e-14  2.45457033e+01 -5.21745808e-14  2.73381523e+01 -1.25306279e-11 -3.58688105e+04 
 1.49843101e+11  5.42972164e-13  3.55385249e+01  1.64779254e-12  1.16337884e+01  3.28342321e-12  5.70633364e+00 -9.10655896e-14  1.94571960e+01 -6.26342926e-14  2.58039310e+01 -4.74205521e-14  2.86854468e+01 -1.14102215e-11 -4.12567023e+04 
 1.56940749e+11  5.42930508e-13  3.39312946e+01  1.64662135e-12  1.11076501e+01  3.27396310e-12  5.44826463e+00 -8.17631889e-14  2.06826541e+01 -5.68481168e-14  2.71229244e+01 -4.30939355e-14  3.01031000e+01 -1.03910225e-11 -4.74492218e+04 
 1.64374591e+11  5.42884820e-13  3.23967514e+01  1.64533849e-12  1.06053065e+01  3.26364807e-12  5.20186679e+00 -7.35098609e-14  2.19558797e+01 -5.16029133e-14  2.85064534e+01 -3.91553391e-14  3.15956914e+01 -9.46371357e-12 -5.45663118e+04 
 1.72160555e+11  5.42834710e-13  3.09316079e+01  1.64393352e-12  1.01256814e+01  3.25240721e-12  4.96661230e+00 -6.61674392e-14  2.32802527e+01 -4.68455007e-14  2.99585838e+01 -3.55690822e-14  3.31682418e+01 -8.61986495e-12 -6.27457838e+04 
 1.80315317e+11  5.42779751e-13  2.95327256e+01  1.64239505e-12  9.66774733e+00  3.24016496e-12  4.74199720e+00 -5.96195981e-14  2.46593564e+01 -4.25283350e-14  3.14837171e+01 -3.23028187e-14  3.48262818e+01 -7.85184482e-12 -7.21459802e+04 
 1.88856348e+11  5.42719475e-13  2.81971077e+01  1.64071070e-12  9.23052334e+00  3.22684104e-12  4.52754032e+00 -5.37677341e-14  2.60970029e+01 -3.86088374e-14  3.30866366e+01 -2.93272014e-14  3.65759338e+01 -7.15273968e-12 -8.29488318e+04 
 1.97801943e+11  5.42653369e-13  2.69218932e+01  1.63886697e-12  8.81307281e+00  3.21235046e-12  4.32278225e+00 -4.85277472e-14  2.75972632e+01 -3.50488137e-14  3.47725636e+01 -2.66155800e-14  3.84240114e+01 -6.51628325e-12 -9.53633715e+04 
 2.07171266e+11  5.42580870e-13  2.57043502e+01  1.63684920e-12  8.41450148e+00  3.19660357e-12  4.12728437e+00 -4.38275003e-14  2.91645014e+01 -3.18139505e-14  3.65472236e+01 -2.41437305e-14  4.03781403e+01 -5.93679304e-12 -1.09629771e+05 
 2.16984388e+11  5.42501364e-13  2.45418706e+01  1.63464146e-12  8.03395555e+00  3.17950619e-12  3.94062788e+00 -3.96047967e-14  3.08034145e+01 -2.88733773e-14  3.84169270e+01 -2.18896097e-14  4.24469036e+01 -5.40911359e-12 -1.26023981e+05 
 2.27262329e+11  5.42414173e-13  2.34319642e+01  1.63222646e-12  7.67061981e+00  3.16095987e-12  3.76241294e+00 -3.58057551e-14  3.25190790e+01 -2.61992832e-14  4.03886667e+01 -1.98331328e-14  4.46400177e+01 -4.92856561e-12 -1.44863054e+05 
 2.38027108e+11  5.42318560e-13  2.23722534e+01  1.62958545e-12  7.32371593e+00  3.14086224e-12  3.59225777e+00 -3.23834939e-14  3.43170060e+01 -2.37665812e-14  4.24702381e+01 -1.79559688e-14  4.69685429e+01 -4.49090042e-12 -1.66511275e+05 
 2.49301785e+11  5.42213712e-13  2.13604679e+01  1.62669813e-12  6.99250079e+00  3.11910749e-12  3.42979787e+00 -2.92970585e-14  3.62032067e+01 -2.15526123e-14  4.46703870e+01 -1.62413518e-14  4.94451285e+01 -4.09225892e-12 -1.91387189e+05 
 2.61110511e+11  5.42098743e-13  2.03944405e+01  1.62354254e-12  6.67626485e+00  3.09558701e-12  3.27468522e+00 -2.65105400e-14  3.81842705e+01 -1.95368838e-14  4.69989929e+01 -1.46739022e-14  5.20842878e+01 -3.72913480e-12 -2.19971689e+05 
 2.73478583e+11  5.41972681e-13  1.94721017e+01  1.62009499e-12  6.37433069e+00  3.07019021e-12  3.12658754e+00 -2.39923467e-14  4.02674594e+01 -1.77008378e-14  4.94672998e+01 -1.32394549e-14  5.49026771e+01 -3.39834133e-12 -2.52817297e+05 
 2.86432496e+11  5.41834462e-13  1.85914756e+01  1.61632990e-12  6.08605151e+00  3.04280550e-12  2.98518758e+00 -2.17145971e-14  4.24608229e+01 -1.60276430e-14  5.20882054e+01 -1.19248884e-14  5.79193085e+01 -3.09698149e-12 -2.90558836e+05 
 3.00000000e+11  5.41682918e-13  1.77506759e+01  1.61221976e-12  5.81080975e+00  3.01332150e-12  2.85018243e+00 -1.96526132e-14  4.47733380e+01 -1.45020088e-14  5.48766291e+01 -1.07179449e-14  6.11555287e+01 -2.82242095e-12 -3.33925687e+05 
