 frequency       c_cmim_20u      q_cmim_20u      c_cmim_35u      q_cmim_35u      c_cmim_50u      q_cmim_50u      c_rfcmim_20u    q_rfcmim_20u    c_rfcmim_35u    q_rfcmim_35u    c_rfcmim_50u    q_rfcmim_50u    l_ref           q_ref          
 1.02304957e+10  6.03197257e-13  4.68920728e+02  1.84302175e-12  1.53465891e+02  3.75733676e-12  7.52668927e+01  6.28478332e-13  6.55694018e+01  2.18974371e-12  1.96232621e+01  6.28843454e-12  5.88046744e+00  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  6.03196991e-13  4.47713782e+02  1.84301416e-12  1.46525394e+02  3.75727245e-12  7.18629466e+01  6.30957585e-13  6.15255856e+01  2.22859005e-12  1.80431018e+01  6.68377445e-12  5.12022996e+00  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  6.03196699e-13  4.27465920e+02  1.84300583e-12  1.39898781e+02  3.75720191e-12  6.86129439e+01  6.33687043e-13  5.76843362e+01  2.27251383e-12  1.65489826e+01  7.16436746e-12  4.40132343e+00  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  6.03196379e-13  4.08133769e+02  1.84299670e-12  1.33571857e+02  3.75712453e-12  6.55099227e+01  6.36693978e-13  5.40391065e+01  2.32236447e-12  1.51377510e+01  7.75331901e-12  3.72193392e+00  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  6.03196027e-13  3.89675914e+02  1.84298668e-12  1.27531068e+02  3.75703965e-12  6.25472356e+01  6.40009156e-13  5.05833449e+01  2.37918210e-12  1.38061278e+01  8.47682335e-12  3.08014539e+00  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  6.03195642e-13  3.72052816e+02  1.84297570e-12  1.21763474e+02  3.75694654e-12  5.97185361e+01  6.43667403e-13  4.73104531e+01  2.44425347e-12  1.25507066e+01  9.35277087e-12  2.47394609e+00  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  6.03195220e-13  3.55226723e+02  1.84296364e-12  1.16256719e+02  3.75684441e-12  5.70177646e+01  6.47708279e-13  4.42137532e+01  2.51918822e-12  1.13679596e+01  1.03430498e-11  1.90123846e+00  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  6.03194756e-13  3.39161590e+02  1.84295042e-12  1.10999008e+02  3.75673238e-12  5.44391355e+01  6.52176900e-13  4.12864656e+01  2.60602444e-12  1.02542488e+01  1.11747784e-11  1.35985196e+00  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  6.03194248e-13  3.23823003e+02  1.84293591e-12  1.05979076e+02  3.75660950e-12  5.19771249e+01  6.57124928e-13  3.85216975e+01  2.70737652e-12  9.20584264e+00  1.07719182e-11  8.47558046e-01  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  6.03193690e-13  3.09178104e+02  1.84292000e-12  1.01186171e+02  3.75647470e-12  4.96264588e+01  6.62611778e-13  3.59124434e+01  2.82664549e-12  8.21893691e+00  6.52235869e-12  3.62086677e-01  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  6.03193078e-13  2.95195520e+02  1.84290255e-12  9.66100254e+01  3.75632685e-12  4.73821016e+01  6.68706107e-13  3.34515940e+01  2.96832153e-12  7.28967822e+00 -1.86152201e-12  9.88565813e-02 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  6.03192407e-13  2.81845299e+02  1.84288340e-12  9.22408358e+01  3.75616467e-12  4.52392454e+01  6.75487642e-13  3.11319557e+01  3.13842270e-12  6.41418962e+00 -7.40344747e-12  5.37573424e-01 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  6.03191670e-13  2.69098842e+02  1.84286240e-12  8.80692428e+01  3.75598678e-12  4.31933000e+01  6.83049467e-13  2.89462768e+01  3.34512922e-12  5.58859678e+00 -8.28211507e-12  9.56356355e-01 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  6.03190862e-13  2.56928843e+02  1.84283936e-12  8.40863102e+01  3.75579166e-12  4.12398825e+01  6.91500887e-13  2.68872796e+01  3.59967371e-12  4.80905369e+00 -7.39929785e-12  1.35747346e+00 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  6.03189976e-13  2.45309233e+02  1.84281409e-12  8.02835058e+01  3.75557763e-12  3.93748083e+01  7.00971051e-13  2.49476970e+01  3.91745835e-12  4.07176708e+00 -6.25394348e-12  1.74315480e+00 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  6.03189004e-13  2.34215120e+02  1.84278637e-12  7.66526833e+01  3.75534288e-12  3.75940821e+01  7.11613591e-13  2.31203106e+01  4.31887258e-12  3.37301862e+00 -5.23812524e-12  2.11558078e+00 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  6.03187938e-13  2.23622739e+02  1.84275596e-12  7.31860647e+01  3.75508540e-12  3.58938893e+01  7.23612612e-13  2.13979899e+01  4.82700483e-12  2.70918446e+00 -4.40699589e-12  2.47687261e+00 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  6.03186768e-13  2.13509397e+02  1.84272260e-12  6.98762240e+01  3.75480299e-12  3.42705877e+01  7.37190515e-13  1.97737298e+01  5.44919421e-12  2.07675160e+00 -3.73779346e-12  2.82908503e+00 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  6.03185485e-13  2.03853432e+02  1.84268601e-12  6.67160709e+01  3.75449324e-12  3.27206999e+01  7.52618354e-13  1.82406852e+01  6.08297934e-12  1.47233097e+00 -3.19713328e-12  3.17420112e+00 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  6.03184077e-13  1.94634158e+02  1.84264587e-12  6.36988358e+01  3.75415351e-12  3.12409059e+01  7.70229725e-13  1.67922029e+01  6.10841371e-12  8.92667084e-01 -2.75615101e-12  3.51412933e+00 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  6.03182533e-13  1.85831826e+02  1.84260184e-12  6.08180552e+01  3.75378090e-12  2.98280355e+01  7.90439669e-13  1.54218475e+01  3.47887092e-12  3.34644482e-01 -2.39249553e-12  3.85070232e+00 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  6.03180840e-13  1.77427579e+02  1.84255355e-12  5.80675579e+01  3.75337225e-12  2.84790622e+01  8.13770824e-13  1.41234241e+01 -2.13690057e-12  2.04709014e-01 -2.08936240e-12  4.18567760e+00 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  6.03178981e-13  1.69403415e+02  1.84250057e-12  5.54414518e+01  3.75292406e-12  2.71910963e+01  8.40890254e-13  1.28909941e+01 -4.87308250e-12  7.28221805e-01 -1.83415762e-12  4.52073968e+00 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  6.03176943e-13  1.61742143e+02  1.84244246e-12  5.29341115e+01  3.75243254e-12  2.59613786e+01  8.72662342e-13  1.17188873e+01 -4.71613470e-12  1.23858052e+00 -1.61737723e-12  4.85750341e+00 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  6.03174707e-13  1.54427353e+02  1.84237872e-12  5.05401656e+01  3.75189349e-12  2.47872750e+01  9.10226402e-13  1.06017076e+01 -3.93257451e-12  1.73833417e+00 -1.43177081e-12  5.19751856e+00 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  6.03172255e-13  1.47443374e+02  1.84230880e-12  4.82544860e+01  3.75130235e-12  2.36662701e+01  9.55113323e-13  9.53433561e+00 -3.20547857e-12  2.22990005e+00 -1.27173927e-12  5.54227499e+00 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  6.03169564e-13  1.40775246e+02  1.84223211e-12  4.60721763e+01  3.75065409e-12  2.25959628e+01  1.00942551e-12  8.51192593e+00 -2.62889729e-12  2.71557112e+00 -1.13290492e-12  5.89320872e+00 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  6.03166613e-13  1.34408683e+02  1.84214798e-12  4.39885616e+01  3.74994323e-12  2.15740601e+01  1.07612246e-12  7.52990157e+00 -2.18233948e-12  3.19752437e+00 -1.01180380e-12  6.25170822e+00 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  6.03163375e-13  1.28330049e+02  1.84205571e-12  4.19991783e+01  3.74916374e-12  2.05983730e+01  1.15948755e-12  6.58394513e+00 -1.83393240e-12  3.67783017e+00 -9.05663733e-13  6.61912123e+00 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  6.03159823e-13  1.22526321e+02  1.84195450e-12  4.00997650e+01  3.74830902e-12  1.96668113e+01  1.26591295e-12  5.66998756e+00 -1.55800505e-12  4.15846193e+00 -8.12242435e-13  6.99676161e+00 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  6.03155927e-13  1.16985067e+02  1.84184349e-12  3.82862526e+01  3.74737187e-12  1.87773795e+01  1.40524334e-12  4.78419506e+00 -1.33598362e-12  4.64130630e+00 -7.29708235e-13  7.38591636e+00 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  6.03151654e-13  1.11694415e+02  1.84172172e-12  3.65547563e+01  3.74634437e-12  1.79281723e+01  1.59302855e-12  3.92295455e+00 -1.15468236e-12  5.12817335e+00 -6.56551107e-13  7.78785264e+00 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  6.03146966e-13  1.06643034e+02  1.84158817e-12  3.49015670e+01  3.74521788e-12  1.71173705e+01  1.85360189e-12  3.08285821e+00 -1.00467955e-12  5.62080685e+00 -5.91515604e-13  8.20382475e+00 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  6.03141823e-13  1.01820102e+02  1.84144169e-12  3.33231432e+01  3.74398292e-12  1.63432372e+01  2.21816008e-12  2.26068742e+00 -8.79142484e-13  6.12089432e+00 -5.33549744e-13  8.63508099e+00 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  6.03136182e-13  9.72152863e+01  1.84128103e-12  3.18161037e+01  3.74262913e-12  1.56041141e+01  2.65913019e-12  1.45339643e+00 -7.73030159e-13  6.63007698e+00 -4.81765656e-13  9.08287051e+00 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  6.03129993e-13  9.28187237e+01  1.84110482e-12  3.03772200e+01  3.74114517e-12  1.48984178e+01  2.48444509e-12  6.58096092e-01 -6.82558839e-13  7.14995938e+00 -4.35408990e-13  9.54844994e+00 -1.04757323e-10 -1.55003779e+03 
 5.41326744e+10  6.03123205e-13  8.86209958e+01  1.84091156e-12  2.90034098e+01  3.73951866e-12  1.42246367e+01 -6.47391765e-13  1.27962240e-01 -6.04841574e-13  7.68211879e+00 -3.93834906e-13  1.00330900e+01 -9.46200741e-11 -1.79738434e+03 
 5.66967873e+10  6.03115759e-13  8.46131102e+01  1.84069960e-12  2.76917303e+01  3.73773605e-12  1.35813273e+01 -2.43296072e-12  9.07402426e-01 -5.37641903e-13  8.22811424e+00 -3.56489074e-13  1.05380822e+01 -8.55397385e-11 -2.08235128e+03 
 5.93823550e+10  6.03107590e-13  8.07864812e+01  1.84046715e-12  2.64393714e+01  3.73578251e-12  1.29671116e+01 -2.04201689e-12  1.68273876e+00 -4.79202922e-13  8.78949530e+00 -3.22892505e-13  1.10647448e+01 -7.73924108e-11 -2.41057872e+03 
 6.21951306e+10  6.03098630e-13  7.71329116e+01  1.84021222e-12  2.52436505e+01  3.73364186e-12  1.23806738e+01 -1.54478976e-12  2.45639063e+00 -4.28126732e-13  9.36781061e+00 -2.92629354e-13  1.16144300e+01 -7.00711688e-11 -2.78854858e+03 
 6.51411394e+10  6.03088801e-13  7.36445747e+01  1.83993265e-12  2.41020061e+01  3.73129644e-12  1.18207577e+01 -1.18904072e-12  3.23069660e+00 -3.83288066e-13  9.96461610e+00 -2.65337021e-13  1.21885298e+01 -6.34833131e-11 -3.22371001e+03 
 6.82266924e+10  6.03078020e-13  7.03139979e+01  1.83962607e-12  2.30119926e+01  3.72872696e-12  1.12861638e+01 -9.41142339e-13  4.00792788e+00 -3.43771458e-13  1.05814831e+01 -2.40698084e-13  1.27884831e+01 -5.75481314e-11 -3.72462355e+03 
 7.14583994e+10  6.03066193e-13  6.71340465e+01  1.83928987e-12  2.19712749e+01  3.72591235e-12  1.07757469e+01 -7.63124235e-13  4.79030117e+00 -3.08824892e-13  1.12200064e+01 -2.18433655e-13  1.34157819e+01 -5.21950729e-11 -4.30112676e+03 
 7.48431833e+10  6.03053220e-13  6.40979084e+01  1.83892121e-12  2.09776238e+01  3.72282968e-12  1.02884136e+01 -6.30809542e-13  5.57999096e+00 -2.77825142e-13  1.18818116e+01 -1.98297893e-13  1.40719789e+01 -4.73622477e-11 -4.96452448e+03 
 7.83882949e+10  6.03038989e-13  6.11990797e+01  1.83851697e-12  2.00289105e+01  3.71945391e-12  9.82311998e+00 -5.29446979e-13  6.37914132e+00 -2.50251537e-13  1.25685636e+01 -1.80073432e-13  1.47586942e+01 -4.29951851e-11 -5.72780752e+03 
 8.21013285e+10  6.03023379e-13  5.84313506e+01  1.83807373e-12  1.91231027e+01  3.71575781e-12  9.37886926e+00 -4.49817382e-13  7.18987721e+00 -2.25665869e-13  1.32819741e+01 -1.63567548e-13  1.54776234e+01 -3.90458005e-11 -6.60590380e+03 
 8.59902381e+10  6.03006256e-13  5.57887920e+01  1.83758774e-12  1.82582602e+01  3.71171170e-12  8.95470978e+00 -3.85949278e-13  8.01431542e+00 -2.03696835e-13  1.40238094e+01 -1.48608939e-13  1.62305456e+01 -3.54715292e-11 -7.61596704e+03 
 9.00633544e+10  6.02987474e-13  5.32657432e+01  1.83705493e-12  1.74325301e+01  3.70728334e-12  8.54973292e+00 -3.33835579e-13  8.85457512e+00 -1.84027876e-13  1.47958993e+01 -1.35044995e-13  1.70193320e+01 -3.22345984e-11 -8.77770834e+03 
 9.43294028e+10  6.02966871e-13  5.08567993e+01  1.83647080e-12  1.66441438e+01  3.70243765e-12  8.16307114e+00 -2.90699833e-13  9.71278832e+00 -1.66387579e-13  1.56001449e+01 -1.22739471e-13  1.78459561e+01 -2.93014098e-11 -1.01137772e+04 
 9.87975220e+10  6.02944273e-13  4.85567999e+01  1.83583045e-12  1.58914121e+01  3.69713659e-12  7.79389615e+00 -2.54563101e-13  1.05911100e+01 -1.50542024e-13  1.64385279e+01 -1.11570502e-13  1.87125033e+01 -2.66420153e-11 -1.16501993e+04 
 1.03477283e+11  6.02919484e-13  4.63608181e+01  1.83512851e-12  1.51727228e+01  3.69133888e-12  7.44141710e+00 -2.23979481e-13  1.14917284e+01 -1.36288648e-13  1.73131203e+01 -1.01428899e-13  1.96211832e+01 -2.42296688e-11 -1.34168795e+04 
 1.08378712e+11  6.02892294e-13  4.42641495e+01  1.83435912e-12  1.44865363e+01  3.68499979e-12  7.10487892e+00 -1.97869307e-13  1.24168753e+01 -1.23451277e-13  1.82260943e+01 -9.22166736e-14  2.05743421e+01 -2.20404416e-11 -1.54481797e+04 
 1.13512307e+11  6.02862470e-13  4.22623028e+01  1.83351585e-12  1.38313825e+01  3.67807095e-12  6.78356068e+00 -1.75410817e-13  1.33688362e+01 -1.11876074e-13  1.91797336e+01 -8.38457611e-14  2.15744780e+01 -2.00528905e-11 -1.77835826e+04 
 1.18889067e+11  6.02829757e-13  4.03509896e+01  1.83259170e-12  1.32058580e+01  3.67050006e-12  6.47677407e+00 -1.55967873e-13  1.43499613e+01 -1.01428212e-13  2.01764453e+01 -7.62369145e-14  2.26242565e+01 -1.82477716e-11 -2.04684552e+04 
 1.24520509e+11  6.02793876e-13  3.85261156e+01  1.83157900e-12  1.26086229e+01  3.66223074e-12  6.18386188e+00 -1.39040574e-13  1.53626768e+01 -9.19891313e-14  2.12187736e+01 -6.93187342e-14  2.37265301e+01 -1.66077913e-11 -2.35549245e+04 
 1.30418696e+11  6.02754520e-13  3.67837716e+01  1.83046937e-12  1.20383978e+01  3.65320222e-12  5.90419665e+00 -1.24230782e-13  1.64094963e+01 -8.34542507e-14  2.23094146e+01 -6.30268204e-14  2.48843594e+01 -1.51173889e-11 -2.71028852e+04 
 1.36596263e+11  6.02711353e-13  3.51202250e+01  1.82925368e-12  1.14939611e+01  3.64334920e-12  5.63717928e+00 -1.11217566e-13  1.74930336e+01 -7.57310613e-14  2.34512326e+01 -5.73030281e-14  2.61010387e+01 -1.37625476e-11 -3.11811562e+04 
 1.43066445e+11  6.02664008e-13  3.35319124e+01  1.82792194e-12  1.09741466e+01  3.63260160e-12  5.38223778e+00 -9.97394230e-14  1.86160160e+01 -6.87375189e-14  2.46472801e+01 -5.20948106e-14  2.73801243e+01 -1.25306279e-11 -3.58688105e+04 
 1.49843101e+11  6.02612079e-13  3.20154313e+01  1.82646329e-12  1.04778407e+01  3.62088441e-12  5.13882601e+00 -8.95811779e-14  1.97812994e+01 -6.24006873e-14  2.59008184e+01 -4.73546391e-14  2.87254695e+01 -1.14102215e-11 -4.12567023e+04 
 1.56940749e+11  6.02555124e-13  3.05675330e+01  1.82486586e-12  1.00039802e+01  3.60811755e-12  4.90642254e+00 -8.05642067e-14  2.09918840e+01 -5.66555849e-14  2.72153431e+01 -4.30394883e-14  3.01412643e+01 -1.03910225e-11 -4.74492218e+04 
 1.64374591e+11  6.02492659e-13  2.91851159e+01  1.82311672e-12  9.55155007e+00  3.59421573e-12  4.68452952e+00 -7.25390316e-14  2.22509325e+01 -5.14442006e-14  2.85946128e+01 -3.91103796e-14  3.16320833e+01 -9.46371357e-12 -5.45663118e+04 
 1.72160555e+11  6.02424151e-13  2.78652187e+01  1.82120181e-12  9.11958110e+00  3.57908844e-12  4.47267161e+00 -6.53796479e-14  2.35617901e+01 -4.67146505e-14  3.00426827e+01 -3.55319737e-14  3.32029427e+01 -8.61986495e-12 -6.27457838e+04 
 1.80315317e+11  6.02349016e-13  2.66050138e+01  1.81910581e-12  8.70714793e+00  3.56263991e-12  4.27039498e+00 -5.89791286e-14  2.49280070e+01 -4.24204517e-14  3.15639439e+01 -3.22722069e-14  3.48593688e+01 -7.85184482e-12 -7.21459802e+04 
 1.88856348e+11  6.02266617e-13  2.54018018e+01  1.81681209e-12  8.31336706e+00  3.54476926e-12  4.07726632e+00 -5.32461816e-14  2.63533645e+01 -3.85198936e-14  3.31631704e+01 -2.93019652e-14  3.66074796e+01 -7.15273968e-12 -8.29488318e+04 
 1.97801943e+11  6.02176253e-13  2.42530050e+01  1.81430257e-12  7.93739493e+00  3.52537062e-12  3.89287190e+00 -4.81024299e-14  2.78419043e+01 -3.49754940e-14  3.48455743e+01 -2.65947915e-14  3.84540849e+01 -6.51628325e-12 -9.53633715e+04 
 2.07171266e+11  6.02077157e-13  2.31561625e+01  1.81155765e-12  7.57842615e+00  3.50433349e-12  3.71681672e+00 -4.34802399e-14  2.93979627e+01 -3.17535237e-14  3.66168725e+01 -2.41266216e-14  4.04068064e+01 -5.93679304e-12 -1.09629771e+05 
 2.16984388e+11  6.01968488e-13  2.21089248e+01  1.80855606e-12  7.23569173e+00  3.48154311e-12  3.54872364e+00 -3.93209768e-14  3.10262106e+01 -2.88235922e-14  3.84833673e+01 -2.18755445e-14  4.24742233e+01 -5.40911359e-12 -1.26023981e+05 
 2.27262329e+11  6.01849326e-13  2.11090484e+01  1.80527481e-12  6.90845748e+00  3.45688110e-12  3.38823257e+00 -3.55735883e-14  3.27316994e+01 -2.61582833e-14  4.04520438e+01 -1.98215848e-14  4.46660483e+01 -4.92856561e-12 -1.44863054e+05 
 2.38027108e+11  6.01718662e-13  2.01543914e+01  1.80168901e-12  6.59602241e+00  3.43022618e-12  3.23499971e+00 -3.21934496e-14  3.45199168e+01 -2.37328346e-14  4.25306900e+01 -1.79465023e-14  4.69933379e+01 -4.49090042e-12 -1.66511275e+05 
 2.49301785e+11  6.01575392e-13  1.92429088e+01  1.79777182e-12  6.29771721e+00  3.40145513e-12  3.08869680e+00 -2.91414124e-14  3.63968514e+01 -2.15248548e-14  4.47280443e+01 -1.62336061e-14  4.94687373e+01 -4.09225892e-12 -1.91387189e+05 
 2.61110511e+11  6.01418306e-13  1.83726480e+01  1.79349430e-12  6.01290287e+00  3.37044398e-12  2.94901045e+00 -2.63830187e-14  3.83690714e+01 -1.95140716e-14  4.70539797e+01 -1.46675787e-14  5.21067558e+01 -3.72913480e-12 -2.19971689e+05 
 2.73478583e+11  6.01246080e-13  1.75417448e+01  1.78882529e-12  5.74096927e+00  3.33706936e-12  2.81564142e+00 -2.38878451e-14  4.04438186e+01 -1.76821087e-14  4.95197331e+01 -1.32343069e-14  5.49240448e+01 -3.39834133e-12 -2.52817297e+05 
 2.86432496e+11  6.01057266e-13  1.67484192e+01  1.78373138e-12  5.48133386e+00  3.30121018e-12  2.68830400e+00 -2.16289543e-14  4.26291230e+01 -1.60122850e-14  5.21381958e+01 -1.19207115e-14  5.79396114e+01 -3.09698149e-12 -2.90558836e+05 
 3.00000000e+11  6.00850278e-13  1.59909717e+01  1.77817674e-12  5.23344047e+00  3.26274951e-12  2.56672542e+00 -1.95824323e-14  4.49339433e+01 -1.44894337e-14  5.49242806e+01 -1.07145704e-14  6.11747957e+01 -2.82242095e-12 -3.33925687e+05 
