 frequency       c_cmim_20u      q_cmim_20u      c_cmim_35u      q_cmim_35u      c_cmim_50u      q_cmim_50u      c_rfcmim_20u    q_rfcmim_20u    c_rfcmim_35u    q_rfcmim_35u    c_rfcmim_50u    q_rfcmim_50u    l_ref           q_ref          
 1.02304957e+10  6.63196354e-13  4.26497260e+02  2.02674593e-12  1.39552993e+02  4.13211777e-12  6.84376925e+01  6.93866434e-13  5.93872755e+01  2.45320539e-12  1.75041805e+01  7.36889374e-12  4.96182933e+00  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  6.63196000e-13  4.07208916e+02  2.02673584e-12  1.33241707e+02  4.13203223e-12  6.53425970e+01  6.96887109e-13  5.57016580e+01  2.50189982e-12  1.60591543e+01  7.90024561e-12  4.26244637e+00  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  6.63195612e-13  3.88792888e+02  2.02672477e-12  1.27215849e+02  4.13193840e-12  6.23874772e+01  7.00215320e-13  5.22001959e+01  2.55717897e-12  1.46923860e+01  8.54999257e-12  3.60069721e+00  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  6.63195187e-13  3.71209725e+02  2.02671262e-12  1.21462511e+02  4.13183548e-12  5.95660028e+01  7.03885145e-13  4.88769290e+01  2.62019897e-12  1.34009916e+01  9.34460749e-12  2.97490713e+00  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  6.63194720e-13  3.54421760e+02  2.02669930e-12  1.15969367e+02  4.13172258e-12  5.68721296e+01  7.07935144e-13  4.57258901e+01  2.69238960e-12  1.21819675e+01  1.02972091e-11  2.38330310e+00  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  6.63194208e-13  3.38393032e+02  2.02668469e-12  1.10724651e+02  4.13159875e-12  5.43000868e+01  7.12409102e-13  4.27410661e+01  2.77553871e-12  1.10321898e+01  1.13473071e-11  1.82401982e+00  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  6.63193647e-13  3.23089203e+02  2.02666866e-12  1.05717127e+02  4.13146290e-12  5.18443647e+01  7.17356932e-13  3.99163682e+01  2.87190857e-12  9.94841958e+00  1.21440707e-11  1.29510914e+00  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  6.63193031e-13  3.08477490e+02  2.02665108e-12  1.00936069e+02  4.13131390e-12  4.94997027e+01  7.22835766e-13  3.72456115e+01  2.98439869e-12  8.92731304e+00  1.14039385e-11  7.94552075e-01  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  6.63192355e-13  2.94526591e+02  2.02663179e-12  9.63712339e+01  4.13115046e-12  4.72610780e+01  7.28911291e-13  3.47225053e+01  3.11677617e-12  7.96543740e+00  6.34378738e-12  3.20272977e-01  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  6.63191613e-13  2.81206623e+02  2.02661063e-12  9.20128436e+01  4.13097118e-12  4.51236952e+01  7.35659385e-13  3.23406523e+01  3.27400503e-12  7.05928986e+00 -2.60171645e-12  1.29845021e-01  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  6.63190800e-13  2.68489050e+02  2.02658742e-12  8.78515616e+01  4.13077454e-12  4.30829755e+01  7.43168143e-13  3.00935578e+01  3.46271887e-12  6.20531967e+00 -8.09047745e-12  5.57943857e-01 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  6.63189908e-13  2.56346629e+02  2.02656196e-12  8.38784737e+01  4.13055884e-12  4.11345474e+01  7.51540398e-13  2.79746473e+01  3.69189229e-12  5.39995172e+00 -8.87068268e-12  9.66174455e-01 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  6.63188929e-13  2.44753350e+02  2.02653403e-12  8.00850687e+01  4.13032226e-12  3.92742370e+01  7.60896885e-13  2.59772904e+01  3.97375057e-12  4.63961085e+00 -7.91906110e-12  1.35668126e+00 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  6.63187855e-13  2.33684376e+02  2.02650339e-12  7.64632205e+01  4.13006276e-12  3.74980591e+01  7.71380247e-13  2.40948305e+01  4.32481110e-12  3.92074562e+00 -6.71048732e-12  1.73158792e+00 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  6.63186678e-13  2.23115997e+02  2.02646978e-12  7.30051704e+01  4.12977814e-12  3.58022089e+01  7.83160161e-13  2.23206181e+01  4.76625195e-12  3.23985096e+00 -5.63617126e-12  2.09298451e+00 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  6.63185386e-13  2.13025574e+02  2.02643292e-12  6.97035106e+01  4.12946595e-12  3.41830536e+01  7.96439951e-13  2.06480461e+01  5.31979956e-12  2.59348869e+00 -4.75329578e-12  2.44291662e+00 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  6.63183969e-13  2.03391490e+02  2.02639248e-12  6.65511685e+01  4.12912355e-12  3.26371246e+01  8.11465237e-13  1.90705852e+01  5.98237838e-12  1.97830563e+00 -4.03952584e-12  2.78337638e+00 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  6.63182414e-13  1.94193107e+02  2.02634812e-12  6.35413911e+01  4.12874801e-12  3.11611102e+01  8.28535366e-13  1.75818185e+01  6.60710015e-12  1.39104873e+00 -3.46089076e-12  3.11629562e+00 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  6.63180709e-13  1.85410721e+02  2.02629946e-12  6.06677309e+01  4.12833612e-12  2.97518486e+01  8.48018741e-13  1.61754734e+01  6.42982573e-12  8.28577212e-01 -2.98761324e-12  3.44354108e+00 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  6.63178838e-13  1.77025519e+02  2.02624609e-12  5.79240320e+01  4.12788439e-12  2.84063209e+01  8.70373674e-13  1.48454504e+01  3.26869247e-12  2.87871436e-01 -2.59642532e-12  3.76691153e+00 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  6.63176786e-13  1.69019538e+02  2.02618754e-12  5.53044169e+01  4.12738896e-12  2.71216447e+01  8.96177209e-13  1.35858475e+01 -2.56420942e-12  2.33961136e-01 -2.26971518e-12  4.08813680e+00 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  6.63174534e-13  1.61375627e+02  2.02612332e-12  5.28032740e+01  4.12684562e-12  2.58950680e+01  9.26165679e-13  1.23909800e+01 -5.19989182e-12  7.39682939e-01 -1.99421437e-12  4.40887835e+00 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  6.63172065e-13  1.54077412e+02  2.02605287e-12  5.04152453e+01  4.12624976e-12  2.47239632e+01  9.61292860e-13  1.12553958e+01 -5.01082595e-12  1.23192588e+00 -1.75986783e-12  4.73073132e+00 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  6.63169356e-13  1.47109259e+02  2.02597560e-12  4.81352152e+01  4.12559631e-12  2.36058217e+01  1.00281518e-12  1.01738860e+01 -4.20088420e-12  1.71319326e+00 -1.55897831e-12  5.05522774e+00 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  6.63166384e-13  1.40456241e+02  2.02589085e-12  4.59582995e+01  4.12487972e-12  2.25382481e+01  1.05241944e-12  9.14149041e+00 -3.44199535e-12  2.18586359e+00 -1.38558464e-12  5.38384082e+00 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  6.63163125e-13  1.34104106e+02  2.02579788e-12  4.38798348e+01  4.12409393e-12  2.15189555e+01  1.11241924e-12  8.15349956e+00 -2.83417242e-12  2.65219621e+00 -1.23501485e-12  5.71798990e+00 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  6.63159549e-13  1.28039246e+02  2.02569590e-12  4.18953687e+01  4.12323228e-12  2.05457605e+01  1.18606509e-12  7.20545237e+00 -2.35983006e-12  3.11433806e+00 -1.10356459e-12  6.05904617e+00 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  6.63155626e-13  1.22248670e+02  2.02558405e-12  4.00006502e+01  4.12228748e-12  1.96165782e+01  1.27804759e-12  6.29313094e+00 -1.98764530e-12  3.57433158e+00 -9.88264073e-13  6.40833866e+00 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  6.63151323e-13  1.16719972e+02  2.02546137e-12  3.81916203e+01  4.12125155e-12  1.87294182e+01  1.39533295e-12  5.41255239e+00 -1.69162114e-12  4.03412334e+00 -8.86707505e-13  6.76716068e+00 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  6.63146603e-13  1.11441310e+02  2.02532680e-12  3.64644038e+01  4.12011576e-12  1.78823801e+01  1.54856106e-12  4.55995851e+00 -1.45263719e-12  4.49557319e+00 -7.96927018e-13  7.13677636e+00 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  6.63141425e-13  1.06401375e+02  2.02517921e-12  3.48153007e+01  4.11887054e-12  1.70736492e+01  1.75427117e-12  3.73180369e+00 -1.25697064e-12  4.96046365e+00 -7.17298363e-13  7.51842731e+00 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  6.63135745e-13  1.01589372e+02  2.02501732e-12  3.32407783e+01  4.11750543e-12  1.63014932e+01  2.03739340e-12  2.92474151e+00 -1.09473796e-12  5.43050949e+00 -6.46469673e-13  7.91333929e+00 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  6.63129514e-13  9.69949913e+01  2.02483977e-12  3.17374637e+01  4.11600898e-12  1.55642580e+01  2.42549489e-12  2.13561049e+00 -9.58727998e-13  5.90736734e+00 -5.83307056e-13  8.32272890e+00 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  6.63122680e-13  9.26083916e+01  2.02464503e-12  3.03021365e+01  4.11436865e-12  1.48603642e+01  2.86064177e-12  1.36141928e+00 -8.43595090e-13  6.39264514e+00 -5.26852639e-13  8.74781011e+00 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  6.63115182e-13  8.84201759e+01  2.02443145e-12  2.89317220e+01  4.11257075e-12  1.41883041e+01  2.51090167e-12  5.99331602e-01 -7.45311227e-13  6.88791140e+00 -4.76291899e-13  9.18980078e+00 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  6.63106958e-13  8.44213724e+01  2.02419721e-12  2.76232845e+01  4.11060030e-12  1.35466378e+01 -8.10586527e-13  1.53348802e-01 -6.60793218e-13  7.39470433e+00 -4.30927999e-13  9.64992910e+00 -1.04757323e-10 -1.55003779e+03 
 5.41326744e+10  6.63097936e-13  8.06034148e+01  2.02394032e-12  2.63740211e+01  4.10844093e-12  1.29339910e+01 -2.55659398e-12  8.99193031e-01 -5.87646126e-13  7.91454060e+00 -3.90161445e-13  1.01294399e+01 -9.46200741e-11 -1.79738434e+03 
 5.66967873e+10  6.63088040e-13  7.69581243e+01  2.02365859e-12  2.51812557e+01  4.10607475e-12  1.23490511e+01 -2.17268288e-12  1.64066156e+00 -5.23984212e-13  8.44892393e+00 -3.53473843e-13  1.06296009e+01 -8.55397385e-11 -2.08235128e+03 
 5.93823550e+10  6.63077185e-13  7.34776922e+01  2.02334963e-12  2.40424331e+01  4.10348225e-12  1.17905651e+01 -1.66044524e-12  2.38011835e+00 -4.68304073e-13  8.99935338e+00 -3.20414808e-13  1.11517092e+01 -7.73924108e-11 -2.41057872e+03 
 6.21951306e+10  6.63065277e-13  7.01546627e+01  2.02301081e-12  2.29551137e+01  4.10064208e-12  1.12573366e+01 -1.28575927e-12  3.11984444e+00 -4.19393401e-13  9.56733140e+00 -2.90591354e-13  1.16970971e+01 -7.00711688e-11 -2.78854858e+03 
 6.51411394e+10  6.63052214e-13  6.69819172e+01  2.02263927e-12  2.19169684e+01  4.09753101e-12  1.07482234e+01 -1.02147364e-12  3.86205101e+00 -3.76264396e-13  1.01543717e+01 -2.63659226e-13  1.22671388e+01 -6.34833131e-11 -3.22371001e+03 
 6.82266924e+10  6.63037886e-13  6.39526592e+01  2.02223185e-12  2.09257733e+01  4.09412365e-12  1.02621349e+01 -8.30286500e-13  4.60889195e+00 -3.38104504e-13  1.07620070e+01 -2.39315764e-13  1.28632567e+01 -5.75481314e-11 -3.72462355e+03 
 7.14583994e+10  6.63022168e-13  6.10603994e+01  2.02178511e-12  1.99794049e+01  4.09039236e-12  9.79802972e+00 -6.87498567e-13  5.36247582e+00 -3.04239500e-13  1.13917966e+01 -2.17293999e-13  1.34869280e+01 -5.21950729e-11 -4.30112676e+03 
 7.48431833e+10  6.63004928e-13  5.82989420e+01  2.02129527e-12  1.90758361e+01  4.08630704e-12  9.35491371e+00 -5.77747239e-13  6.12487734e+00 -2.74105474e-13  1.20453337e+01 -1.97357742e-13  1.41396916e+01 -4.73622477e-11 -4.96452448e+03 
 7.83882949e+10  6.62986016e-13  5.56623717e+01  2.02075821e-12  1.82131312e+01  4.08183490e-12  8.93183762e+00 -4.91318499e-13  6.89814849e+00 -2.47227345e-13  1.27242533e+01 -1.79297456e-13  1.48231550e+01 -4.29951851e-11 -5.72780752e+03 
 8.21013285e+10  6.62965272e-13  5.31450402e+01  2.02016938e-12  1.73894421e+01  4.07694032e-12  8.52789515e+00 -4.21870691e-13  7.68432908e+00 -2.23202193e-13  1.34302396e+01 -1.62926789e-13  1.55390024e+01 -3.90458005e-11 -6.60590380e+03 
 8.59902381e+10  6.62942517e-13  5.07415551e+01  2.01952385e-12  1.66030043e+01  4.07158454e-12  8.14222099e+00 -3.65124276e-13  8.48545711e+00 -2.01686215e-13  1.41650339e+01 -1.48079630e-13  1.62890020e+01 -3.54715292e-11 -7.61596704e+03 
 9.00633544e+10  6.62917558e-13  4.84467677e+01  2.01881619e-12  1.58521333e+01  4.06572554e-12  7.77398894e+00 -3.18101467e-13  9.30357878e+00 -1.82384404e-13  1.49304423e+01 -1.34607607e-13  1.70750156e+01 -3.22345984e-11 -8.77770834e+03 
 9.43294028e+10  6.62890180e-13  4.62557620e+01  2.01804048e-12  1.51352203e+01  4.05931771e-12  7.42241020e+00 -2.78672866e-13  1.01407584e+01 -1.65042324e-13  1.57283447e+01 -1.22377943e-13  1.78990072e+01 -2.93014098e-11 -1.01137772e+04 
 9.87975220e+10  6.62860149e-13  4.41638446e+01  2.01719022e-12  1.44507298e+01  4.05231164e-12  7.08673161e+00 -2.45278574e-13  1.09990881e+01 -1.49439501e-13  1.65607027e+01 -1.11271612e-13  1.87630542e+01 -2.66420153e-11 -1.16501993e+04 
 1.03477283e+11  6.62827210e-13  4.21665342e+01  2.01625833e-12  1.37971954e+01  4.04465391e-12  6.76623408e+00 -2.16751338e-13  1.18806976e+01 -1.35384064e-13  1.74295700e+01 -1.01181753e-13  1.96693583e+01 -2.42296688e-11 -1.34168795e+04 
 1.08378712e+11  6.62791080e-13  4.02595521e+01  2.01523705e-12  1.31732170e+01  4.03628676e-12  6.46023106e+00 -1.92201167e-13  1.27877642e+01 -1.22708374e-13  1.83371016e+01 -9.20122886e-14  2.06202587e+01 -2.20404416e-11 -1.54481797e+04 
 1.13512307e+11  6.62751450e-13  3.84388134e+01  2.01411793e-12  1.25774581e+01  4.02714792e-12  6.16806703e+00 -1.70938096e-13  1.37225227e+01 -1.11265432e-13  1.92855652e+01 -8.36767275e-14  2.16182466e+01 -2.00528905e-11 -1.77835826e+04 
 1.18889067e+11  6.62707983e-13  3.67004176e+01  2.01289170e-12  1.20086424e+01  4.01717028e-12  5.88911612e+00 -1.52419244e-13  1.46872759e+01 -1.00925911e-13  2.02773534e+01 -7.60971148e-14  2.26659815e+01 -1.82477716e-11 -2.04684552e+04 
 1.24520509e+11  6.62660307e-13  3.50406407e+01  2.01154827e-12  1.14655514e+01  4.00628174e-12  5.62278077e+00 -1.36211777e-13  1.56844057e+01 -9.15756825e-14  2.13149963e+01 -6.92031158e-14  2.37663101e+01 -1.66077913e-11 -2.35549245e+04 
 1.30418696e+11  6.62608015e-13  3.34559273e+01  2.01007662e-12  1.09470217e+01  3.99440495e-12  5.36849044e+00 -1.21966471e-13  1.67163841e+01 -8.31137494e-14  2.24011770e+01 -6.29312081e-14  2.49222876e+01 -1.51173889e-11 -2.71028852e+04 
 1.36596263e+11  6.62550662e-13  3.19428826e+01  2.00846472e-12  1.04519425e+01  3.98145710e-12  5.12570040e+00 -1.09398535e-13  1.77857862e+01 -7.54505069e-14  2.35387483e+01 -5.72239706e-14  2.61372031e+01 -1.37625476e-11 -3.11811562e+04 
 1.43066445e+11  6.62487758e-13  3.04982653e+01  2.00669948e-12  9.97925331e+00  3.96734979e-12  4.89389053e+00 -9.82734671e-14  1.88953027e+01 -6.85062695e-14  2.47307508e+01 -5.20294538e-14  2.74146083e+01 -1.25306279e-11 -3.58688105e+04 
 1.49843101e+11  6.62418768e-13  2.91189809e+01  2.00476661e-12  9.52794146e+00  3.95198892e-12  4.67256427e+00 -8.83964724e-14  2.00477553e+01 -6.22100207e-14  2.59804355e+01 -4.73006220e-14  2.87583520e+01 -1.14102215e-11 -4.12567023e+04 
 1.56940749e+11  6.62343103e-13  2.78020746e+01  2.00265058e-12  9.09704019e+00  3.93527462e-12  4.46124750e+00 -7.96044506e-14  2.12461120e+01 -5.64983439e-14  2.72912881e+01 -4.29948575e-14  3.01726199e+01 -1.03910225e-11 -4.74492218e+04 
 1.64374591e+11  6.62260121e-13  2.65447255e+01  2.00033447e-12  8.68562643e+00  3.91710126e-12  4.25948752e+00 -7.17598438e-14  2.24935051e+01 -5.13145065e-14  2.86670578e+01 -3.90735182e-14  3.16619827e+01 -9.46371357e-12 -5.45663118e+04 
 1.72160555e+11  6.62169115e-13  2.53442399e+01  1.99779990e-12  8.29281887e+00  3.89735757e-12  4.06685215e+00 -6.47458687e-14  2.37932511e+01 -4.66076698e-14  3.01117909e+01 -3.55015434e-14  3.32314528e+01 -8.61986495e-12 -6.27457838e+04 
 1.80315317e+11  6.62069312e-13  2.41980464e+01  1.99502691e-12  7.91777603e+00  3.87592684e-12  3.88292871e+00 -5.84627779e-14  2.51488734e+01 -4.23322070e-14  3.16298703e+01 -3.22470997e-14  3.48865528e+01 -7.85184482e-12 -7.21459802e+04 
 1.88856348e+11  6.61959865e-13  2.31036894e+01  1.99199384e-12  7.55969451e+00  3.85268725e-12  3.70732321e+00 -5.28249042e-14  2.65641277e+01 -3.84471099e-14  3.32260620e+01 -2.92812637e-14  3.66333975e+01 -7.15273968e-12 -8.29488318e+04 
 1.97801943e+11  6.61839846e-13  2.20588248e+01  1.98867722e-12  7.21780724e+00  3.82751237e-12  3.53965947e+00 -4.77582996e-14  2.80430317e+01 -3.49154725e-14  3.49055708e+01 -2.65777361e-14  3.84787931e+01 -6.51628325e-12 -9.53633715e+04 
 2.07171266e+11  6.61708237e-13  2.10612142e+01  1.98505165e-12  6.89138181e+00  3.80027179e-12  3.37957833e+00 -4.31988362e-14  2.95898989e+01 -3.17040394e-14  3.66741065e+01 -2.41125831e-14  4.04303583e+01 -5.93679304e-12 -1.09629771e+05 
 2.16984388e+11  6.61563926e-13  2.01087205e+01  1.98108964e-12  6.57971899e+00  3.77083199e-12  3.22673686e+00 -3.90906650e-14  3.12093784e+01 -2.87828096e-14  3.85379646e+01 -2.18640021e-14  4.24966690e+01 -5.40911359e-12 -1.26023981e+05 
 2.27262329e+11  6.61405692e-13  1.91993034e+01  1.97676156e-12  6.28215111e+00  3.73905738e-12  3.08080764e+00 -3.53849574e-14  3.29065015e+01 -2.61246875e-14  4.05041239e+01 -1.98121071e-14  4.46874350e+01 -4.92856561e-12 -1.44863054e+05 
 2.38027108e+11  6.61232200e-13  1.83310146e+01  1.97203545e-12  5.99804075e+00  3.70481160e-12  2.94147808e+00 -3.20388692e-14  3.46867363e+01 -2.37051750e-14  4.25803662e+01 -1.79387321e-14  4.70137093e+01 -4.49090042e-12 -1.66511275e+05 
 2.49301785e+11  6.61041987e-13  1.75019943e+01  1.96687693e-12  5.72677928e+00  3.66795907e-12  2.80844970e+00 -2.90146831e-14  3.65560530e+01 -2.15020985e-14  4.47754242e+01 -1.62272477e-14  4.94881342e+01 -4.09225892e-12 -1.91387189e+05 
 2.61110511e+11  6.60833454e-13  1.67104664e+01  1.96124910e-12  5.46778562e+00  3.62836680e-12  2.68143752e+00 -2.62790939e-14  3.85210023e+01 -1.94953654e-14  4.70991650e+01 -1.46623875e-14  5.21252154e+01 -3.72913480e-12 -2.19971689e+05 
 2.73478583e+11  6.60604849e-13  1.59547353e+01  1.95511242e-12  5.22050495e+00  3.58590653e-12  2.56016948e+00 -2.38026099e-14  4.05888092e+01 -1.76667477e-14  4.95628201e+01 -1.32300802e-14  5.49416005e+01 -3.39834133e-12 -2.52817297e+05 
 2.86432496e+11  6.60354257e-13  1.52331822e+01  1.94842464e-12  4.98440755e+00  3.54045705e-12  2.44438578e+00 -2.15590486e-14  4.27674880e+01 -1.59996866e-14  5.21792754e+01 -1.19172820e-14  5.79562922e+01 -3.09698149e-12 -2.90558836e+05 
 3.00000000e+11  6.60079581e-13  1.45442613e+01  1.94114072e-12  4.75898765e+00  3.49190691e-12  2.33383840e+00 -1.95251084e-14  4.50659821e+01 -1.44791164e-14  5.49634383e+01 -1.07117996e-14  6.11906254e+01 -2.82242095e-12 -3.33925687e+05 
