f_hz,l_se_raw_h,q_se_raw,l_se_h,q_se,re_zse_ohm,im_zse_ohm,l_diff_h,q_diff,re_zdiff_ohm,im_zdiff_ohm
2.02e+10,-5.38773e-10,-7.87804,-5.42122e-10,-7.9279,8.67901,-68.8063,-5.75239e-10,-7.8576,9.29158,-73.0096
2.025e+10,-5.33254e-10,-7.82209,-5.36605e-10,-7.87217,8.67292,-68.2747,-5.69209e-10,-7.79933,9.28581,-72.4231
2.03e+10,-5.27782e-10,-7.76598,-5.31135e-10,-7.81627,8.66725,-67.7456,-5.63233e-10,-7.74097,9.28043,-71.8396
2.035e+10,-5.22356e-10,-7.70971,-5.25711e-10,-7.76023,8.66197,-67.2189,-5.57309e-10,-7.68255,9.27544,-71.259
2.04e+10,-5.16975e-10,-7.6533,-5.20332e-10,-7.70403,8.65711,-66.6946,-5.51436e-10,-7.62406,9.27084,-70.6814
2.045e+10,-5.1164e-10,-7.59676,-5.14999e-10,-7.6477,8.65263,-66.1727,-5.45614e-10,-7.56551,9.26661,-70.1066
2.05e+10,-5.06348e-10,-7.54007,-5.09709e-10,-7.59123,8.64856,-65.6532,-5.39844e-10,-7.50691,9.26276,-69.5347
2.055e+10,-5.01101e-10,-7.48327,-5.04464e-10,-7.53464,8.64488,-65.1361,-5.34122e-10,-7.44827,9.25927,-68.9656
2.06e+10,-4.95897e-10,-7.42636,-4.99261e-10,-7.47794,8.64158,-64.6212,-5.2845e-10,-7.38959,9.25616,-68.3992
2.065e+10,-4.90735e-10,-7.36935,-4.94102e-10,-7.42113,8.63866,-64.1086,-5.22827e-10,-7.33089,9.25339,-67.8356
2.07e+10,-4.85616e-10,-7.31223,-4.88985e-10,-7.36421,8.63613,-63.5983,-5.17252e-10,-7.27216,9.25099,-67.2747
2.075e+10,-4.80539e-10,-7.25503,-4.83909e-10,-7.30721,8.63396,-63.0902,-5.11724e-10,-7.21343,9.24893,-66.7165
2.08e+10,-4.75502e-10,-7.19774,-4.78875e-10,-7.25012,8.63217,-62.5843,-5.06242e-10,-7.15468,9.24722,-66.1609
2.085e+10,-4.70507e-10,-7.14039,-4.73881e-10,-7.19296,8.63073,-62.0805,-5.00807e-10,-7.09595,9.24584,-65.608
2.09e+10,-4.65551e-10,-7.08297,-4.68927e-10,-7.13574,8.62964,-61.5789,-4.95418e-10,-7.03722,9.24479,-65.0576
2.095e+10,-4.60636e-10,-7.0255,-4.64014e-10,-7.07846,8.62891,-61.0794,-4.90074e-10,-6.97851,9.24406,-64.5098
2.1e+10,-4.55759e-10,-6.96799,-4.59139e-10,-7.02113,8.62852,-60.582,-4.84775e-10,-6.91983,9.24365,-63.9645
2.105e+10,-4.50921e-10,-6.91044,-4.54303e-10,-6.96377,8.62846,-60.0866,-4.79519e-10,-6.86119,9.24354,-63.4217
2.11e+10,-4.46122e-10,-6.85285,-4.49506e-10,-6.90637,8.62874,-59.5933,-4.74307e-10,-6.80258,9.24375,-62.8813
2.115e+10,-4.4136e-10,-6.79526,-4.44746e-10,-6.84896,8.62935,-59.102,-4.69138e-10,-6.74403,9.24424,-62.3434
2.12e+10,-4.36636e-10,-6.73765,-4.40024e-10,-6.79153,8.63027,-58.6127,-4.64011e-10,-6.68554,9.24501,-61.8079
2.125e+10,-4.31948e-10,-6.68003,-4.35338e-10,-6.73409,8.6315,-58.1253,-4.58926e-10,-6.62712,9.24607,-61.2748
2.13e+10,-4.27297e-10,-6.62243,-4.30689e-10,-6.67667,8.63304,-57.6399,-4.53883e-10,-6.56877,9.24739,-60.744
2.135e+10,-4.22682e-10,-6.56484,-4.26076e-10,-6.61925,8.63487,-57.1563,-4.4888e-10,-6.5105,9.24898,-60.2155
2.14e+10,-4.18102e-10,-6.50727,-4.21498e-10,-6.56185,8.637,-56.6747,-4.43918e-10,-6.45232,9.25082,-59.6893
2.145e+10,-4.13558e-10,-6.44974,-4.16955e-10,-6.50448,8.63941,-56.1949,-4.38996e-10,-6.39424,9.25291,-59.1653
2.15e+10,-4.09048e-10,-6.39224,-4.12448e-10,-6.44715,8.6421,-55.7169,-4.34113e-10,-6.33626,9.25524,-58.6436
2.155e+10,-4.04572e-10,-6.33479,-4.07974e-10,-6.38986,8.64506,-55.2407,-4.29269e-10,-6.2784,9.25779,-58.1241
2.16e+10,-4.0013e-10,-6.27739,-4.03534e-10,-6.33263,8.64828,-54.7663,-4.24463e-10,-6.22064,9.26057,-57.6067
2.165e+10,-3.95722e-10,-6.22005,-3.99127e-10,-6.27544,8.65177,-54.2937,-4.19695e-10,-6.16301,9.26358,-57.0915
2.17e+10,-3.91346e-10,-6.16277,-3.94754e-10,-6.21833,8.6555,-53.8227,-4.14964e-10,-6.1055,9.26678,-56.5784
2.175e+10,-3.87003e-10,-6.10557,-3.90413e-10,-6.16128,8.65948,-53.3535,-4.10271e-10,-6.04813,9.27019,-56.0673
2.18e+10,-3.82692e-10,-6.04845,-3.86104e-10,-6.10431,8.6637,-52.8859,-4.05614e-10,-5.99089,9.27379,-55.5583
2.185e+10,-3.78413e-10,-5.99141,-3.81826e-10,-6.04742,8.66815,-52.42,-4.00993e-10,-5.9338,9.27758,-55.0513
2.19e+10,-3.74165e-10,-5.93446,-3.7758e-10,-5.99062,8.67284,-51.9557,-3.96407e-10,-5.87685,9.28155,-54.5463
2.195e+10,-3.69948e-10,-5.8776,-3.73365e-10,-5.93391,8.67774,-51.493,-3.91857e-10,-5.82005,9.2857,-54.0433
2.2e+10,-3.65761e-10,-5.82084,-3.6918e-10,-5.8773,8.68286,-51.0318,-3.87341e-10,-5.76341,9.29001,-53.5421
2.205e+10,-3.61604e-10,-5.76419,-3.65026e-10,-5.82079,8.6882,-50.5722,-3.82859e-10,-5.70692,9.29448,-53.0429
2.21e+10,-3.57477e-10,-5.70764,-3.60901e-10,-5.76439,8.69373,-50.1141,-3.78411e-10,-5.6506,9.29911,-52.5455
2.215e+10,-3.5338e-10,-5.65121,-3.56805e-10,-5.7081,8.69947,-49.6575,-3.73996e-10,-5.59444,9.30389,-52.05
2.22e+10,-3.49311e-10,-5.59489,-3.52738e-10,-5.65192,8.70542,-49.2023,-3.69615e-10,-5.53844,9.30882,-51.5563
2.225e+10,-3.45271e-10,-5.53869,-3.487e-10,-5.59586,8.71155,-48.7486,-3.65265e-10,-5.48261,9.31388,-51.0644
2.23e+10,-3.41258e-10,-5.48261,-3.4469e-10,-5.53991,8.71788,-48.2962,-3.60948e-10,-5.42694,9.31909,-50.5742
2.235e+10,-3.37274e-10,-5.42665,-3.40708e-10,-5.48408,8.72439,-47.8453,-3.56662e-10,-5.37145,9.32443,-50.0857
2.24e+10,-3.33317e-10,-5.37082,-3.36753e-10,-5.42838,8.73109,-47.3957,-3.52407e-10,-5.31613,9.3299,-49.5989
2.245e+10,-3.29387e-10,-5.31511,-3.32825e-10,-5.37281,8.73797,-46.9474,-3.48183e-10,-5.26098,9.3355,-49.1138
2.25e+10,-3.25484e-10,-5.25954,-3.28923e-10,-5.31736,8.74503,-46.5005,-3.43989e-10,-5.20599,9.34122,-48.6303
2.255e+10,-3.21607e-10,-5.20409,-3.25049e-10,-5.26204,8.75227,-46.0548,-3.39825e-10,-5.15119,9.34706,-48.1484
2.26e+10,-3.17756e-10,-5.14877,-3.212e-10,-5.20684,8.75969,-45.6103,-3.35691e-10,-5.09655,9.35303,-47.6681
2.265e+10,-3.13931e-10,-5.09359,-3.17376e-10,-5.15178,8.76728,-45.1671,-3.31586e-10,-5.04208,9.35911,-47.1894
2.27e+10,-3.1013e-10,-5.03853,-3.13578e-10,-5.09685,8.77505,-44.7251,-3.27509e-10,-4.98778,9.36531,-46.7121
2.275e+10,-3.06355e-10,-4.98361,-3.09805e-10,-5.04205,8.783,-44.2843,-3.23461e-10,-4.93365,9.37163,-46.2364
2.28e+10,-3.02604e-10,-4.92882,-3.06056e-10,-4.98738,8.79111,-43.8446,-3.19441e-10,-4.87969,9.37807,-45.7621
2.285e+10,-2.98878e-10,-4.87416,-3.02332e-10,-4.93283,8.79941,-43.406,-3.15449e-10,-4.82589,9.38463,-45.2892
2.29e+10,-2.95175e-10,-4.81963,-2.98631e-10,-4.87842,8.80789,-42.9686,-3.11483e-10,-4.77226,9.39131,-44.8178
2.295e+10,-2.91496e-10,-4.76524,-2.94955e-10,-4.82414,8.81654,-42.5322,-3.07545e-10,-4.71879,9.39811,-44.3477
2.3e+10,-2.87841e-10,-4.71097,-2.91301e-10,-4.76998,8.82537,-42.0968,-3.03633e-10,-4.66548,9.40503,-43.879
2.305e+10,-2.84208e-10,-4.65684,-2.8767e-10,-4.71595,8.83438,-41.6625,-2.99747e-10,-4.61233,9.41208,-43.4116
2.31e+10,-2.80598e-10,-4.60283,-2.84062e-10,-4.66205,8.84358,-41.2292,-2.95887e-10,-4.55933,9.41925,-42.9455
2.315e+10,-2.7701e-10,-4.54895,-2.80477e-10,-4.60828,8.85296,-40.7969,-2.92052e-10,-4.50649,9.42656,-42.4807
2.32e+10,-2.73444e-10,-4.49519,-2.76913e-10,-4.55463,8.86254,-40.3656,-2.88243e-10,-4.4538,9.434,-42.0171
2.325e+10,-2.699e-10,-4.44156,-2.73371e-10,-4.5011,8.87231,-39.9351,-2.84458e-10,-4.40126,9.44158,-41.5548
2.33e+10,-2.66377e-10,-4.38805,-2.69851e-10,-4.44769,8.88228,-39.5056,-2.80698e-10,-4.34886,9.4493,-41.0937
2.335e+10,-2.62876e-10,-4.33467,-2.66351e-10,-4.39441,8.89245,-39.077,-2.76962e-10,-4.29661,9.45717,-40.6337
2.34e+10,-2.59395e-10,-4.28141,-2.62873e-10,-4.34124,8.90283,-38.6493,-2.7325e-10,-4.2445,9.46519,-40.1749
2.345e+10,-2.55936e-10,-4.22826,-2.59415e-10,-4.28819,8.91342,-38.2224,-2.69561e-10,-4.19252,9.47336,-39.7173
2.35e+10,-2.52496e-10,-4.17524,-2.55978e-10,-4.23526,8.92422,-37.7964,-2.65896e-10,-4.14069,9.4817,-39.2608
2.355e+10,-2.49077e-10,-4.12233,-2.52561e-10,-4.18244,8.93524,-37.3711,-2.62253e-10,-4.08899,9.4902,-38.8053
2.36e+10,-2.45677e-10,-4.06954,-2.49163e-10,-4.12974,8.9465,-36.9467,-2.58633e-10,-4.03742,9.49888,-38.351
2.365e+10,-2.42297e-10,-4.01687,-2.45785e-10,-4.07715,8.95797,-36.523,-2.55036e-10,-3.98598,9.50774,-37.8977
2.37e+10,-2.38936e-10,-3.96431,-2.42427e-10,-4.02468,8.9697,-36.1001,-2.51461e-10,-3.93467,9.51678,-37.4454
2.375e+10,-2.35595e-10,-3.91186,-2.39087e-10,-3.97232,8.98166,-35.678,-2.47908e-10,-3.88349,9.52601,-36.9942
2.38e+10,-2.32272e-10,-3.85953,-2.35767e-10,-3.92006,8.99387,-35.2565,-2.44376e-10,-3.83243,9.53544,-36.5439
2.385e+10,-2.28968e-10,-3.80731,-2.32465e-10,-3.86792,9.00634,-34.8358,-2.40865e-10,-3.7815,9.54507,-36.0946
2.39e+10,-2.25682e-10,-3.75521,-2.29182e-10,-3.81589,9.01906,-34.4158,-2.37376e-10,-3.73068,9.55491,-35.6463
2.395e+10,-2.22414e-10,-3.70321,-2.25916e-10,-3.76397,9.03205,-33.9964,-2.33908e-10,-3.67999,9.56497,-35.199
2.4e+10,-2.19165e-10,-3.65133,-2.22669e-10,-3.71216,9.04532,-33.5777,-2.3046e-10,-3.62942,9.57524,-34.7526
2.405e+10,-2.15933e-10,-3.59956,-2.1944e-10,-3.66046,9.05886,-33.1596,-2.27033e-10,-3.57896,9.58576,-34.3071
2.41e+10,-2.12719e-10,-3.54791,-2.16228e-10,-3.60887,9.07269,-32.7422,-2.23626e-10,-3.52862,9.5965,-33.8624
2.415e+10,-2.09522e-10,-3.49637,-2.13033e-10,-3.5574,9.08681,-32.3254,-2.20238e-10,-3.47841,9.60749,-33.4187
2.42e+10,-2.06342e-10,-3.44494,-2.09856e-10,-3.50603,9.10123,-31.9092,-2.16871e-10,-3.4283,9.61872,-32.9759
2.425e+10,-2.03179e-10,-3.39363,-2.06695e-10,-3.45478,9.11595,-31.4936,-2.13523e-10,-3.37832,9.6302,-32.5339
2.43e+10,-2.00034e-10,-3.34243,-2.03552e-10,-3.40364,9.13098,-31.0786,-2.10195e-10,-3.32846,9.64195,-32.0928
2.435e+10,-1.96904e-10,-3.29136,-2.00425e-10,-3.35262,9.14631,-30.6641,-2.06885e-10,-3.27871,9.65395,-31.6525
2.44e+10,-1.93791e-10,-3.2404,-1.97314e-10,-3.30171,9.16197,-30.2502,-2.03595e-10,-3.22908,9.66623,-31.2131
2.445e+10,-1.90695e-10,-3.18957,-1.9422e-10,-3.25093,9.17794,-29.8368,-2.00323e-10,-3.17958,9.67877,-30.7744
2.45e+10,-1.87614e-10,-3.13886,-1.91142e-10,-3.20026,9.19425,-29.424,-1.9707e-10,-3.13019,9.69161,-30.3366
2.455e+10,-1.8455e-10,-3.08827,-1.8808e-10,-3.14972,9.21089,-29.0117,-1.93835e-10,-3.08093,9.70472,-29.8995
2.46e+10,-1.81501e-10,-3.03781,-1.85033e-10,-3.0993,9.22786,-28.5999,-1.90619e-10,-3.03179,9.71811,-29.4633
2.465e+10,-1.78468e-10,-2.98749,-1.82003e-10,-3.04901,9.24517,-28.1887,-1.87421e-10,-2.98278,9.7318,-29.0278
2.47e+10,-1.7545e-10,-2.93729,-1.78987e-10,-2.99886,9.26283,-27.7779,-1.8424e-10,-2.9339,9.74578,-28.5931
2.475e+10,-1.72448e-10,-2.88724,-1.75987e-10,-2.94883,9.28083,-27.3676,-1.81078e-10,-2.88515,9.76006,-28.1592
2.48e+10,-1.69461e-10,-2.83732,-1.73003e-10,-2.89894,9.29918,-26.9578,-1.77933e-10,-2.83653,9.77463,-27.726
2.485e+10,-1.66489e-10,-2.78755,-1.70033e-10,-2.8492,9.31788,-26.5485,-1.74805e-10,-2.78805,9.7895,-27.2936
2.49e+10,-1.63531e-10,-2.73792,-1.67078e-10,-2.79959,9.33693,-26.1396,-1.71695e-10,-2.7397,9.80467,-26.8619
2.495e+10,-1.60589e-10,-2.68844,-1.64138e-10,-2.75013,9.35634,-25.7312,-1.68602e-10,-2.6915,9.82015,-26.4309
2.5e+10,-1.57661e-10,-2.63911,-1.61213e-10,-2.70082,9.37611,-25.3232,-1.65526e-10,-2.64344,9.83593,-26.0007
2.505e+10,-1.54747e-10,-2.58994,-1.58302e-10,-2.65167,9.39623,-24.9157,-1.62466e-10,-2.59553,9.85201,-25.5712
2.51e+10,-1.51848e-10,-2.54093,-1.55405e-10,-2.60267,9.41671,-24.5086,-1.59424e-10,-2.54777,9.86839,-25.1424
2.515e+10,-1.48963e-10,-2.49208,-1.52523e-10,-2.55384,9.43754,-24.1019,-1.56398e-10,-2.50016,9.88508,-24.7143
2.52e+10,-1.46093e-10,-2.44341,-1.49654e-10,-2.50517,9.45873,-23.6957,-1.53388e-10,-2.45271,9.90206,-24.2869
2.525e+10,-1.43236e-10,-2.3949,-1.468e-10,-2.45667,9.48028,-23.2899,-1.50395e-10,-2.40542,9.91934,-23.8602
2.53e+10,-1.40393e-10,-2.34657,-1.43959e-10,-2.40834,9.50218,-22.8845,-1.47418e-10,-2.35829,9.93692,-23.4342
2.535e+10,-1.37563e-10,-2.29842,-1.41133e-10,-2.36019,9.52443,-22.4794,-1.44456e-10,-2.31133,9.95478,-23.0088
2.54e+10,-1.34747e-10,-2.25045,-1.38319e-10,-2.31221,9.54703,-22.0748,-1.41511e-10,-2.26454,9.97294,-22.5842
2.545e+10,-1.31945e-10,-2.20267,-1.35519e-10,-2.26443,9.56998,-21.6705,-1.38581e-10,-2.21793,9.99138,-22.1601
2.55e+10,-1.29156e-10,-2.15508,-1.32733e-10,-2.21683,9.59327,-21.2666,-1.35667e-10,-2.17149,10.0101,-21.7368
2.555e+10,-1.2638e-10,-2.10768,-1.2996e-10,-2.16942,9.6169,-20.8631,-1.32769e-10,-2.12523,10.0291,-21.3141
2.56e+10,-1.23617e-10,-2.06048,-1.27199e-10,-2.12221,9.64087,-20.4599,-1.29886e-10,-2.07915,10.0484,-20.892
2.565e+10,-1.20867e-10,-2.01348,-1.24452e-10,-2.0752,9.66517,-20.0571,-1.27017e-10,-2.03326,10.0679,-20.4706
2.57e+10,-1.1813e-10,-1.96669,-1.21717e-10,-2.02838,9.6898,-19.6546,-1.24164e-10,-1.98756,10.0877,-20.0498
2.575e+10,-1.15405e-10,-1.9201,-1.18995e-10,-1.98178,9.71475,-19.2525,-1.21326e-10,-1.94205,10.1077,-19.6296
2.58e+10,-1.12693e-10,-1.87373,-1.16286e-10,-1.93538,9.74002,-18.8507,-1.18503e-10,-1.89673,10.128,-19.21
2.585e+10,-1.09993e-10,-1.82757,-1.13589e-10,-1.8892,9.7656,-18.4491,-1.15694e-10,-1.85161,10.1485,-18.7911
2.59e+10,-1.07306e-10,-1.78162,-1.10904e-10,-1.84322,9.79148,-18.0479,-1.129e-10,-1.80669,10.1693,-18.3727
2.595e+10,-1.04631e-10,-1.7359,-1.08231e-10,-1.79747,9.81767,-17.647,-1.1012e-10,-1.76197,10.1902,-17.9549
2.6e+10,-1.01967e-10,-1.69039,-1.05571e-10,-1.75193,9.84415,-17.2463,-1.07354e-10,-1.71745,10.2114,-17.5376
2.605e+10,-9.93156e-11,-1.64511,-1.02922e-10,-1.70662,9.87092,-16.8459,-1.04602e-10,-1.67314,10.2328,-17.1209
2.61e+10,-9.66756e-11,-1.60006,-1.00284e-10,-1.66153,9.89796,-16.4458,-1.01864e-10,-1.62903,10.2544,-16.7048
2.615e+10,-9.40473e-11,-1.55523,-9.76588e-11,-1.61666,9.92529,-16.0459,-9.91397e-11,-1.58513,10.2762,-16.2892
2.62e+10,-9.14303e-11,-1.51063,-9.50445e-11,-1.57202,9.95288,-15.6462,-9.64289e-11,-1.54144,10.2982,-15.8741
2.625e+10,-8.88245e-11,-1.46626,-9.24415e-11,-1.52761,9.98073,-15.2467,-9.37316e-11,-1.49796,10.3204,-15.4595
2.63e+10,-8.62298e-11,-1.42212,-8.98495e-11,-1.48343,10.0088,-14.8474,-9.10474e-11,-1.45469,10.3427,-15.0454
2.635e+10,-8.3646e-11,-1.37821,-8.72685e-11,-1.43948,10.0372,-14.4483,-8.83764e-11,-1.41163,10.3651,-14.6318
2.64e+10,-8.1073e-11,-1.33453,-8.46983e-11,-1.39576,10.0658,-14.0494,-8.57182e-11,-1.36878,10.3878,-14.2186
2.645e+10,-7.85106e-11,-1.29109,-8.21386e-11,-1.35227,10.0946,-13.6506,-8.30728e-11,-1.32614,10.4106,-13.8059
2.65e+10,-7.59586e-11,-1.24788,-7.95894e-11,-1.30901,10.1237,-13.252,-8.04399e-11,-1.28372,10.4335,-13.3936
2.655e+10,-7.34169e-11,-1.2049,-7.70505e-11,-1.26598,10.153,-12.8535,-7.78194e-11,-1.2415,10.4565,-12.9817
2.66e+10,-7.08853e-11,-1.16215,-7.45218e-11,-1.22318,10.1825,-12.455,-7.52111e-11,-1.19949,10.4797,-12.5702
2.665e+10,-6.83637e-11,-1.11964,-7.2003e-11,-1.18062,10.2122,-12.0567,-7.26148e-11,-1.15769,10.5029,-12.1591
2.67e+10,-6.58518e-11,-1.07736,-6.94939e-11,-1.13828,10.2421,-11.6584,-7.00304e-11,-1.1161,10.5263,-11.7484
2.675e+10,-6.33495e-11,-1.0353,-6.69945e-11,-1.09617,10.2722,-11.2601,-6.74577e-11,-1.07471,10.5498,-11.338
2.68e+10,-6.08567e-11,-0.993481,-6.45045e-11,-1.05429,10.3025,-10.8619,-6.48964e-11,-1.03353,10.5734,-10.9279
2.685e+10,-5.8373e-11,-0.951884,-6.20237e-11,-1.01264,10.3331,-10.4636,-6.23465e-11,-0.992547,10.597,-10.5181
2.69e+10,-5.58985e-11,-0.910515,-5.95521e-11,-0.971207,10.3638,-10.0654,-5.98077e-11,-0.951769,10.6208,-10.1086
2.695e+10,-5.34328e-11,-0.86937,-5.70893e-11,-0.930001,10.3947,-9.66704,-5.72798e-11,-0.911189,10.6447,-9.6993
2.7e+10,-5.09759e-11,-0.828447,-5.46353e-11,-0.889018,10.4257,-9.26866,-5.47627e-11,-0.870806,10.6686,-9.29027
2.705e+10,-4.85274e-11,-0.787746,-5.21898e-11,-0.848254,10.457,-8.87018,-5.22561e-11,-0.830618,10.6926,-8.88146
2.71e+10,-4.60873e-11,-0.747264,-4.97526e-11,-0.807708,10.4884,-8.4716,-4.97599e-11,-0.790622,10.7167,-8.47284
2.715e+10,-4.36554e-11,-0.706999,-4.73237e-11,-0.767379,10.5201,-8.07287,-4.72739e-11,-0.750817,10.7408,-8.06438
2.72e+10,-4.12314e-11,-0.666949,-4.49027e-11,-0.727263,10.5519,-7.67398,-4.47979e-11,-0.711198,10.765,-7.65608
2.725e+10,-3.88152e-11,-0.627111,-4.24895e-11,-0.687358,10.5839,-7.27491,-4.23317e-11,-0.671764,10.7893,-7.24789
2.73e+10,-3.64066e-11,-0.587484,-4.00839e-11,-0.647663,10.6161,-6.87563,-3.98751e-11,-0.632512,10.8137,-6.83981
2.735e+10,-3.40054e-11,-0.548065,-3.76858e-11,-0.608176,10.6484,-6.47611,-3.74279e-11,-0.59344,10.8382,-6.43181
2.74e+10,-3.16115e-11,-0.508852,-3.52949e-11,-0.568893,10.681,-6.07634,-3.499e-11,-0.554544,10.8627,-6.02386
2.745e+10,-2.92246e-11,-0.469842,-3.2911e-11,-0.529812,10.7138,-5.67628,-3.25612e-11,-0.515823,10.8873,-5.61594
2.75e+10,-2.68446e-11,-0.431034,-3.05341e-11,-0.490933,10.7467,-5.27591,-3.01412e-11,-0.477274,10.912,-5.20802
2.755e+10,-2.44712e-11,-0.392425,-2.81638e-11,-0.452251,10.7799,-4.87521,-2.77299e-11,-0.438893,10.9368,-4.8001
2.76e+10,-2.21044e-11,-0.354014,-2.58002e-11,-0.413765,10.8133,-4.47416,-2.53272e-11,-0.40068,10.9617,-4.39214
2.765e+10,-1.97439e-11,-0.315797,-2.34428e-11,-0.375473,10.8469,-4.07272,-2.29328e-11,-0.36263,10.9867,-3.98411
2.77e+10,-1.73896e-11,-0.277773,-2.10916e-11,-0.337373,10.8807,-3.67087,-2.05465e-11,-0.324742,11.0118,-3.57601
2.775e+10,-1.50412e-11,-0.239941,-1.87464e-11,-0.299464,10.9148,-3.26859,-1.81683e-11,-0.287014,11.0371,-3.16779
2.78e+10,-1.26987e-11,-0.202299,-1.64071e-11,-0.261743,10.9492,-2.86586,-1.57979e-11,-0.249444,11.0624,-2.75946
2.785e+10,-1.03618e-11,-0.164844,-1.40734e-11,-0.224208,10.9838,-2.46265,-1.34351e-11,-0.21203,11.0879,-2.35097
2.79e+10,-8.03035e-12,-0.127577,-1.17452e-11,-0.18686,11.0186,-2.05894,-1.10799e-11,-0.17477,11.1136,-1.94231
2.795e+10,-5.70427e-12,-0.0904955,-9.42239e-12,-0.149696,11.0538,-1.65471,-8.73202e-12,-0.137662,11.1394,-1.53347
2.8e+10,-3.38336e-12,-0.0535989,-7.10476e-12,-0.112716,11.0893,-1.24994,-6.39135e-12,-0.100706,11.1654,-1.12442
2.805e+10,-1.06747e-12,-0.0168862,-4.79217e-12,-0.0759176,11.1251,-0.844588,-4.05772e-12,-0.0639006,11.1916,-0.715147
2.81e+10,1.24352e-12,0.0196424,-2.48451e-12,-0.0393021,11.1612,-0.438658,-1.73104e-12,-0.0272447,11.2179,-0.305629
2.815e+10,3.54981e-12,0.055988,-1.81573e-13,-0.00286802,11.1977,-0.0321151,5.88886e-13,0.00926293,11.2445,0.104157
2.82e+10,5.85146e-12,0.0921498,2.11671e-12,0.0333839,11.2345,0.375051,2.90213e-12,0.0456216,11.2713,0.514216
2.825e+10,8.14866e-12,0.128128,4.41052e-12,0.0694543,11.2717,0.782867,5.20887e-12,0.0818323,11.2984,0.924575
2.83e+10,1.04415e-11,0.163923,6.69997e-12,0.105342,11.3093,1.19135,7.50921e-12,0.117895,11.3257,1.33524
2.835e+10,1.27302e-11,0.199532,8.98515e-12,0.141047,11.3473,1.60051,9.80325e-12,0.153808,11.3533,1.74624
2.84e+10,1.50147e-11,0.234956,1.12662e-11,0.176568,11.3858,2.01037,1.20911e-11,0.189572,11.3812,2.15756
2.845e+10,1.72952e-11,0.270193,1.35432e-11,0.211904,11.4247,2.42094,1.43729e-11,0.225186,11.4094,2.56924
2.85e+10,1.95718e-11,0.30524,1.58163e-11,0.247053,11.4641,2.83224,1.66486e-11,0.260648,11.438,2.98128
2.855e+10,2.18446e-11,0.340098,1.80856e-11,0.282014,11.504,3.24428,1.89185e-11,0.295958,11.4668,3.3937
2.86e+10,2.41137e-11,0.374762,2.03511e-11,0.316784,11.5444,3.65708,2.11826e-11,0.331112,11.4961,3.80649
2.865e+10,2.63791e-11,0.409232,2.2613e-11,0.351362,11.5853,4.07063,2.34409e-11,0.36611,11.5257,4.21967
2.87e+10,2.8641e-11,0.443504,2.48713e-11,0.385744,11.6268,4.48497,2.56935e-11,0.400949,11.5557,4.63324
2.875e+10,3.08994e-11,0.477575,2.7126e-11,0.419928,11.6689,4.90008,2.79405e-11,0.435627,11.5861,5.04722
2.88e+10,3.31544e-11,0.511443,2.93773e-11,0.453911,11.7115,5.31599,3.0182e-11,0.47014,11.617,5.4616
2.885e+10,3.5406e-11,0.545105,3.16252e-11,0.48769,11.7548,5.73269,3.24179e-11,0.504487,11.6482,5.87639
2.89e+10,3.76542e-11,0.578556,3.38697e-11,0.521262,11.7987,6.1502,3.46484e-11,0.538664,11.68,6.2916
2.895e+10,3.98992e-11,0.611793,3.61109e-11,0.554622,11.8432,6.56852,3.68735e-11,0.572668,11.7122,6.70722
2.9e+10,4.21409e-11,0.644813,3.83489e-11,0.587767,11.8885,6.98765,3.90931e-11,0.606494,11.745,7.12325
2.905e+10,4.43794e-11,0.677611,4.05836e-11,0.620694,11.9344,7.40759,4.13074e-11,0.640141,11.7782,7.5397
2.91e+10,4.66147e-11,0.710183,4.28151e-11,0.653397,11.981,7.82835,4.35164e-11,0.673603,11.8119,7.95657
2.915e+10,4.88469e-11,0.742526,4.50434e-11,0.685874,12.0283,8.24992,4.572e-11,0.706878,11.8462,8.37384
2.92e+10,5.10759e-11,0.774635,4.72686e-11,0.71812,12.0764,8.67232,4.79183e-11,0.73996,11.8811,8.79153
2.925e+10,5.33017e-11,0.806506,4.94905e-11,0.75013,12.1253,9.09553,5.01113e-11,0.772847,11.9165,9.20962
2.93e+10,5.55244e-11,0.838134,5.17093e-11,0.7819,12.1749,9.51954,5.2299e-11,0.805534,11.9524,9.6281
2.935e+10,5.77439e-11,0.869515,5.39249e-11,0.813427,12.2253,9.94437,5.44813e-11,0.838017,11.989,10.047
2.94e+10,5.99603e-11,0.900646,5.61373e-11,0.844706,12.2765,10.37,5.66584e-11,0.870293,12.0261,10.4663
2.945e+10,6.21735e-11,0.931521,5.83465e-11,0.875732,12.3285,10.7964,5.88301e-11,0.902356,12.0639,10.8859
2.95e+10,6.43836e-11,0.962137,6.05526e-11,0.906503,12.3813,11.2237,6.09964e-11,0.934204,12.1022,11.3059
2.955e+10,6.65904e-11,0.992489,6.27554e-11,0.937012,12.4349,11.6517,6.31574e-11,0.965832,12.1412,11.7263
2.96e+10,6.8794e-11,1.02258,6.4955e-11,0.967259,12.4894,12.0805,6.53131e-11,0.997238,12.1807,12.1471
2.965e+10,7.09944e-11,1.05239,6.71513e-11,0.997237,12.5447,12.51,6.74633e-11,1.02842,12.2209,12.5682
2.97e+10,7.31916e-11,1.08193,6.93443e-11,1.02695,12.6009,12.9404,6.96081e-11,1.05937,12.2617,12.9896
2.975e+10,7.53854e-11,1.1112,7.15341e-11,1.05638,12.6579,13.3715,7.17474e-11,1.09008,12.3031,13.4114
