f_hz,l_se_raw_h,q_se_raw,l_se_h,q_se,re_zse_ohm,im_zse_ohm,l_diff_h,q_diff,re_zdiff_ohm,im_zdiff_ohm
2.065e+10,-7.71893e-10,-12.6058,-7.74529e-10,-12.6465,7.94632,-100.493,-8.55035e-10,-13.0581,8.49579,-110.939
2.07e+10,-7.65507e-10,-12.572,-7.68145e-10,-12.6131,7.92087,-99.9065,-8.47697e-10,-13.0134,8.47227,-110.253
2.075e+10,-7.59182e-10,-12.5377,-7.61822e-10,-12.5791,7.8959,-99.3233,-8.40432e-10,-12.9683,8.44923,-109.572
2.08e+10,-7.52916e-10,-12.5029,-7.55557e-10,-12.5446,7.87143,-98.744,-8.33238e-10,-12.9228,8.42667,-108.896
2.085e+10,-7.4671e-10,-12.4677,-7.49352e-10,-12.5096,7.84743,-98.1684,-8.26115e-10,-12.8769,8.40456,-108.225
2.09e+10,-7.40561e-10,-12.4319,-7.43205e-10,-12.4742,7.8239,-97.5966,-8.19061e-10,-12.8307,8.38289,-107.558
2.095e+10,-7.34469e-10,-12.3956,-7.37115e-10,-12.4382,7.80083,-97.0284,-8.12077e-10,-12.784,8.36167,-106.896
2.1e+10,-7.28434e-10,-12.3589,-7.31081e-10,-12.4018,7.7782,-96.4639,-8.0516e-10,-12.7371,8.34087,-106.238
2.105e+10,-7.22454e-10,-12.3218,-7.25103e-10,-12.365,7.75602,-95.9029,-7.9831e-10,-12.6898,8.32048,-105.585
2.11e+10,-7.1653e-10,-12.2842,-7.1918e-10,-12.3277,7.73426,-95.3455,-7.91525e-10,-12.6422,8.30049,-104.937
2.115e+10,-7.1066e-10,-12.2461,-7.13312e-10,-12.29,7.71292,-94.7916,-7.84806e-10,-12.5943,8.2809,-104.292
2.12e+10,-7.04843e-10,-12.2077,-7.07497e-10,-12.2519,7.69198,-94.2411,-7.78151e-10,-12.5462,8.26169,-103.652
2.125e+10,-6.9908e-10,-12.1689,-7.01735e-10,-12.2133,7.67147,-93.694,-7.71559e-10,-12.4977,8.24285,-103.017
2.13e+10,-6.93368e-10,-12.1297,-6.96025e-10,-12.1744,7.65133,-93.1503,-7.6503e-10,-12.449,8.22436,-102.385
2.135e+10,-6.87708e-10,-12.0901,-6.90366e-10,-12.1351,7.63157,-92.6099,-7.58562e-10,-12.4001,8.20624,-101.758
2.14e+10,-6.82099e-10,-12.0501,-6.84759e-10,-12.0954,7.61219,-92.0728,-7.52155e-10,-12.3509,8.18844,-101.135
2.145e+10,-6.7654e-10,-12.0098,-6.79202e-10,-12.0554,7.59317,-91.5389,-7.45808e-10,-12.3015,8.17098,-100.516
2.15e+10,-6.71031e-10,-11.9691,-6.73694e-10,-12.0151,7.5745,-91.0083,-7.39519e-10,-12.252,8.15384,-99.9005
2.155e+10,-6.65571e-10,-11.9282,-6.68235e-10,-11.9744,7.55617,-90.4808,-7.33289e-10,-12.2022,8.137,-99.2893
2.16e+10,-6.60158e-10,-11.8869,-6.62824e-10,-11.9334,7.53818,-89.9564,-7.27117e-10,-12.1522,8.12047,-98.6819
2.165e+10,-6.54794e-10,-11.8453,-6.57461e-10,-11.8921,7.52051,-89.4351,-7.21001e-10,-12.1021,8.10423,-98.0784
2.17e+10,-6.49476e-10,-11.8034,-6.52145e-10,-11.8506,7.50316,-88.9168,-7.14941e-10,-12.0519,8.08827,-97.4787
2.175e+10,-6.44205e-10,-11.7613,-6.46875e-10,-11.8087,7.48613,-88.4015,-7.08936e-10,-12.0014,8.07259,-96.8826
2.18e+10,-6.38979e-10,-11.7188,-6.41651e-10,-11.7666,7.46939,-87.8892,-7.02985e-10,-11.9509,8.05716,-96.2903
2.185e+10,-6.33799e-10,-11.6762,-6.36473e-10,-11.7242,7.45295,-87.3798,-6.97088e-10,-11.9002,8.042,-95.7016
2.19e+10,-6.28664e-10,-11.6332,-6.31339e-10,-11.6816,7.43679,-86.8733,-6.91245e-10,-11.8494,8.0271,-95.1165
2.195e+10,-6.23572e-10,-11.5901,-6.26249e-10,-11.6387,7.4209,-86.3697,-6.85453e-10,-11.7985,8.01243,-94.5349
2.2e+10,-6.18524e-10,-11.5467,-6.21202e-10,-11.5956,7.40529,-85.8688,-6.79713e-10,-11.7475,7.998,-93.9568
2.205e+10,-6.13519e-10,-11.503,-6.16198e-10,-11.5523,7.38995,-85.3707,-6.74024e-10,-11.6965,7.9838,-93.3821
2.21e+10,-6.08556e-10,-11.4592,-6.11237e-10,-11.5088,7.37485,-84.8754,-6.68384e-10,-11.6453,7.96981,-92.8108
2.215e+10,-6.03634e-10,-11.4152,-6.06317e-10,-11.465,7.36001,-84.3827,-6.62795e-10,-11.594,7.95606,-92.2428
2.22e+10,-5.98755e-10,-11.371,-6.01439e-10,-11.4211,7.34541,-83.8927,-6.57254e-10,-11.5427,7.94251,-91.6782
2.225e+10,-5.93915e-10,-11.3266,-5.96601e-10,-11.377,7.33105,-83.4053,-6.51761e-10,-11.4913,7.92917,-91.1168
2.23e+10,-5.89116e-10,-11.282,-5.91803e-10,-11.3327,7.31693,-82.9206,-6.46316e-10,-11.4399,7.91604,-90.5586
2.235e+10,-5.84357e-10,-11.2373,-5.87046e-10,-11.2882,7.30303,-82.4383,-6.40918e-10,-11.3884,7.90309,-90.0035
2.24e+10,-5.79636e-10,-11.1923,-5.82327e-10,-11.2436,7.28935,-81.9586,-6.35565e-10,-11.3368,7.89035,-89.4516
2.245e+10,-5.74955e-10,-11.1472,-5.77646e-10,-11.1988,7.2759,-81.4814,-6.30259e-10,-11.2852,7.8778,-88.9028
2.25e+10,-5.70311e-10,-11.102,-5.73004e-10,-11.1539,7.26265,-81.0066,-6.24998e-10,-11.2336,7.86544,-88.3569
2.255e+10,-5.65705e-10,-11.0566,-5.684e-10,-11.1087,7.24962,-80.5342,-6.1978e-10,-11.1819,7.85326,-87.8141
2.26e+10,-5.61136e-10,-11.0111,-5.63833e-10,-11.0635,7.2368,-80.0642,-6.14607e-10,-11.1301,7.84126,-87.2742
2.265e+10,-5.56604e-10,-10.9653,-5.59302e-10,-11.0181,7.22418,-79.5966,-6.09477e-10,-11.0783,7.82945,-86.7373
2.27e+10,-5.52108e-10,-10.9195,-5.54807e-10,-10.9725,7.21177,-79.1312,-6.0439e-10,-11.0265,7.81782,-86.2032
2.275e+10,-5.47648e-10,-10.8735,-5.50349e-10,-10.9268,7.19956,-78.6682,-5.99345e-10,-10.9746,7.80636,-85.6719
2.28e+10,-5.43223e-10,-10.8274,-5.45925e-10,-10.881,7.18755,-78.2074,-5.94342e-10,-10.9227,7.79509,-85.1434
2.285e+10,-5.38833e-10,-10.7811,-5.41537e-10,-10.835,7.17573,-77.7488,-5.89379e-10,-10.8707,7.78399,-84.6177
2.29e+10,-5.34477e-10,-10.7347,-5.37182e-10,-10.7888,7.16411,-77.2924,-5.84458e-10,-10.8187,7.77307,-84.0946
2.295e+10,-5.30155e-10,-10.6881,-5.32862e-10,-10.7426,7.15268,-76.8382,-5.79576e-10,-10.7667,7.76232,-83.5743
2.3e+10,-5.25866e-10,-10.6414,-5.28575e-10,-10.6961,7.14146,-76.3861,-5.74733e-10,-10.7145,7.75176,-83.0566
2.305e+10,-5.21611e-10,-10.5946,-5.24321e-10,-10.6496,7.13042,-75.9361,-5.6993e-10,-10.6624,7.74137,-82.5415
2.31e+10,-5.17388e-10,-10.5476,-5.201e-10,-10.6029,7.11958,-75.4881,-5.65165e-10,-10.6102,7.73116,-82.029
2.315e+10,-5.13198e-10,-10.5004,-5.15911e-10,-10.556,7.10894,-75.0422,-5.60439e-10,-10.5579,7.72114,-81.519
2.32e+10,-5.0904e-10,-10.4532,-5.11754e-10,-10.509,7.09849,-74.5984,-5.55749e-10,-10.5056,7.7113,-81.0115
2.325e+10,-5.04913e-10,-10.4057,-5.07629e-10,-10.4619,7.08825,-74.1565,-5.51097e-10,-10.4532,7.70164,-80.5065
2.33e+10,-5.00817e-10,-10.3581,-5.03534e-10,-10.4146,7.07819,-73.7165,-5.46482e-10,-10.4007,7.69216,-80.004
2.335e+10,-4.96751e-10,-10.3104,-4.99471e-10,-10.3671,7.06835,-73.2785,-5.41903e-10,-10.3482,7.68289,-79.5038
2.34e+10,-4.92717e-10,-10.2625,-4.95437e-10,-10.3195,7.0587,-72.8424,-5.37359e-10,-10.2956,7.67379,-79.006
2.345e+10,-4.88712e-10,-10.2145,-4.91434e-10,-10.2718,7.04925,-72.4082,-5.32851e-10,-10.2429,7.66489,-78.5106
2.35e+10,-4.84736e-10,-10.1662,-4.8746e-10,-10.2238,7.04002,-71.9759,-5.28378e-10,-10.1901,7.65619,-78.0175
2.355e+10,-4.8079e-10,-10.1179,-4.83516e-10,-10.1757,7.03098,-71.5454,-5.23939e-10,-10.1373,7.64768,-77.5267
2.36e+10,-4.76873e-10,-10.0693,-4.796e-10,-10.1274,7.02217,-71.1167,-5.19534e-10,-10.0844,7.63938,-77.0382
2.365e+10,-4.72985e-10,-10.0206,-4.75713e-10,-10.079,7.01356,-70.6897,-5.15163e-10,-10.0313,7.63127,-76.5519
2.37e+10,-4.69125e-10,-9.97171,-4.71855e-10,-10.0304,7.00517,-70.2646,-5.10826e-10,-9.97823,7.62338,-76.0678
2.375e+10,-4.65293e-10,-9.92264,-4.68024e-10,-9.9816,6.997,-69.8412,-5.06521e-10,-9.92503,7.61569,-75.5859
2.38e+10,-4.61488e-10,-9.8734,-4.64221e-10,-9.93263,6.98904,-69.4195,-5.02249e-10,-9.87173,7.60821,-75.1062
2.385e+10,-4.57711e-10,-9.82396,-4.60445e-10,-9.88346,6.98131,-68.9996,-4.98009e-10,-9.81833,7.60095,-74.6286
2.39e+10,-4.53961e-10,-9.77435,-4.56697e-10,-9.83413,6.97381,-68.5813,-4.93801e-10,-9.76483,7.5939,-74.1531
2.395e+10,-4.50237e-10,-9.72456,-4.52975e-10,-9.7846,6.96653,-68.1647,-4.89624e-10,-9.71123,7.58707,-73.6797
2.4e+10,-4.4654e-10,-9.67458,-4.49279e-10,-9.73489,6.95947,-67.7497,-4.85478e-10,-9.65752,7.58046,-73.2084
2.405e+10,-4.42869e-10,-9.6244,-4.4561e-10,-9.68498,6.95266,-67.3364,-4.81364e-10,-9.6037,7.57408,-72.7392
2.41e+10,-4.39224e-10,-9.57405,-4.41967e-10,-9.63489,6.94608,-66.9247,-4.7728e-10,-9.54979,7.56791,-72.2719
2.415e+10,-4.35605e-10,-9.52349,-4.38349e-10,-9.5846,6.93974,-66.5146,-4.73226e-10,-9.49576,7.56198,-71.8067
2.42e+10,-4.32011e-10,-9.47275,-4.34756e-10,-9.53412,6.93363,-66.106,-4.69201e-10,-9.44163,7.55627,-71.3435
2.425e+10,-4.28442e-10,-9.42182,-4.31189e-10,-9.48346,6.92776,-65.6991,-4.65207e-10,-9.3874,7.55079,-70.8823
2.43e+10,-4.24898e-10,-9.37071,-4.27646e-10,-9.4326,6.92213,-65.2937,-4.61241e-10,-9.33306,7.54554,-70.423
2.435e+10,-4.21379e-10,-9.31939,-4.24129e-10,-9.38154,6.91675,-64.8898,-4.57305e-10,-9.27861,7.54053,-69.9656
2.44e+10,-4.17883e-10,-9.2679,-4.20635e-10,-9.33031,6.91161,-64.4874,-4.53397e-10,-9.22406,7.53574,-69.5102
2.445e+10,-4.14412e-10,-9.21622,-4.17165e-10,-9.27888,6.90672,-64.0866,-4.49518e-10,-9.16941,7.53119,-69.0566
2.45e+10,-4.10965e-10,-9.16434,-4.1372e-10,-9.22726,6.90208,-63.6872,-4.45666e-10,-9.11467,7.52687,-68.605
2.455e+10,-4.07542e-10,-9.1123,-4.10298e-10,-9.17546,6.89767,-63.2893,-4.41843e-10,-9.05984,7.52278,-68.1552
2.46e+10,-4.04141e-10,-9.06007,-4.06899e-10,-9.12348,6.89353,-62.8929,-4.38046e-10,-9.00491,7.51893,-67.7073
2.465e+10,-4.00764e-10,-9.00768,-4.03524e-10,-9.07133,6.88961,-62.498,-4.34278e-10,-8.9499,7.5153,-67.2611
2.47e+10,-3.9741e-10,-8.9551,-4.00171e-10,-9.019,6.88596,-62.1045,-4.30536e-10,-8.8948,7.5119,-66.8169
2.475e+10,-3.94079e-10,-8.90236,-3.96842e-10,-8.96651,6.88254,-61.7124,-4.26821e-10,-8.83962,7.50873,-66.3744
2.48e+10,-3.90771e-10,-8.84948,-3.93535e-10,-8.91386,6.87937,-61.3217,-4.23132e-10,-8.78438,7.50579,-65.9337
2.485e+10,-3.87484e-10,-8.79643,-3.9025e-10,-8.86105,6.87644,-60.9325,-4.1947e-10,-8.72908,7.50306,-65.4948
2.49e+10,-3.8422e-10,-8.74323,-3.86987e-10,-8.80808,6.87376,-60.5446,-4.15833e-10,-8.6737,7.50057,-65.0577
2.495e+10,-3.80977e-10,-8.6899,-3.83746e-10,-8.75498,6.8713,-60.1581,-4.12222e-10,-8.61828,7.49828,-64.6223
2.5e+10,-3.77757e-10,-8.63643,-3.80527e-10,-8.70174,6.86909,-59.773,-4.08637e-10,-8.5628,7.49621,-64.1886
2.505e+10,-3.74558e-10,-8.58282,-3.77329e-10,-8.64837,6.86711,-59.3893,-4.05077e-10,-8.50729,7.49435,-63.7566
2.51e+10,-3.7138e-10,-8.5291,-3.74153e-10,-8.59486,6.86537,-59.0069,-4.01542e-10,-8.45174,7.4927,-63.3264
2.515e+10,-3.68223e-10,-8.47526,-3.70998e-10,-8.54125,6.86385,-58.6259,-3.98032e-10,-8.39617,7.49126,-62.8979
2.52e+10,-3.65087e-10,-8.42132,-3.67864e-10,-8.48754,6.86255,-58.2462,-3.94546e-10,-8.34058,7.49001,-62.471
2.525e+10,-3.61972e-10,-8.36729,-3.6475e-10,-8.43372,6.86147,-57.8678,-3.91085e-10,-8.28497,7.48895,-62.0458
2.53e+10,-3.58878e-10,-8.31317,-3.61657e-10,-8.37981,6.86062,-57.4907,-3.87647e-10,-8.22936,7.48809,-61.6222
2.535e+10,-3.55803e-10,-8.25896,-3.58585e-10,-8.32582,6.85997,-57.1149,-3.84234e-10,-8.17376,7.48741,-61.2003
2.54e+10,-3.52749e-10,-8.2047,-3.55532e-10,-8.27177,6.85953,-56.7404,-3.80844e-10,-8.11818,7.4869,-60.78
2.545e+10,-3.49715e-10,-8.15036,-3.525e-10,-8.21764,6.85929,-56.3672,-3.77477e-10,-8.06261,7.48657,-60.3613
2.55e+10,-3.46701e-10,-8.09598,-3.49487e-10,-8.16346,6.85925,-55.9952,-3.74134e-10,-8.00707,7.48641,-59.9442
2.555e+10,-3.43706e-10,-8.04155,-3.46494e-10,-8.10924,6.8594,-55.6245,-3.70814e-10,-7.95157,7.48641,-59.5287
2.56e+10,-3.40731e-10,-7.98709,-3.4352e-10,-8.05499,6.85973,-55.2551,-3.67516e-10,-7.89612,7.48656,-59.1148
2.565e+10,-3.37775e-10,-7.93262,-3.40566e-10,-8.00071,6.86024,-54.8868,-3.64241e-10,-7.84072,7.48686,-58.7024
2.57e+10,-3.34838e-10,-7.87812,-3.3763e-10,-7.94641,6.86093,-54.5198,-3.60988e-10,-7.78538,7.4873,-58.2915
2.575e+10,-3.3192e-10,-7.82363,-3.34714e-10,-7.89212,6.86178,-54.154,-3.57757e-10,-7.73012,7.48788,-57.8821
2.58e+10,-3.2902e-10,-7.76914,-3.31816e-10,-7.83782,6.8628,-53.7894,-3.54547e-10,-7.67493,7.48858,-57.4743
2.585e+10,-3.26139e-10,-7.71466,-3.28936e-10,-7.78353,6.86397,-53.426,-3.5136e-10,-7.61982,7.48941,-57.068
2.59e+10,-3.23276e-10,-7.6602,-3.26075e-10,-7.72927,6.86529,-53.0637,-3.48193e-10,-7.56481,7.49035,-56.6631
2.595e+10,-3.20432e-10,-7.60578,-3.23232e-10,-7.67503,6.86676,-52.7026,-3.45048e-10,-7.5099,7.4914,-56.2597
2.6e+10,-3.17605e-10,-7.5514,-3.20407e-10,-7.62084,6.86836,-52.3426,-3.41924e-10,-7.45509,7.49256,-55.8577
2.605e+10,-3.14796e-10,-7.49707,-3.176e-10,-7.56669,6.87008,-51.9838,-3.38821e-10,-7.4004,7.4938,-55.4572
2.61e+10,-3.12005e-10,-7.44279,-3.1481e-10,-7.51259,6.87193,-51.6261,-3.35738e-10,-7.34583,7.49514,-55.058
2.615e+10,-3.09231e-10,-7.38857,-3.12038e-10,-7.45856,6.87391,-51.2694,-3.32675e-10,-7.29139,7.49655,-54.6603
2.62e+10,-3.06474e-10,-7.33443,-3.09282e-10,-7.4046,6.87599,-50.9139,-3.29632e-10,-7.23707,7.49805,-54.2639
2.625e+10,-3.03734e-10,-7.28036,-3.06544e-10,-7.35071,6.87817,-50.5594,-3.2661e-10,-7.18289,7.49961,-53.8689
2.63e+10,-3.01011e-10,-7.22637,-3.03823e-10,-7.2969,6.88046,-50.206,-3.23606e-10,-7.12885,7.50124,-53.4752
2.635e+10,-2.98305e-10,-7.17248,-3.01118e-10,-7.24318,6.88284,-49.8537,-3.20623e-10,-7.07495,7.50293,-53.0829
2.64e+10,-2.95614e-10,-7.11869,-2.9843e-10,-7.18956,6.88531,-49.5023,-3.17658e-10,-7.02121,7.50466,-52.6918
2.645e+10,-2.92941e-10,-7.06499,-2.95757e-10,-7.13603,6.88786,-49.152,-3.14712e-10,-6.96761,7.50646,-52.3021
2.65e+10,-2.90283e-10,-7.01139,-2.93101e-10,-7.08261,6.89049,-48.8027,-3.11785e-10,-6.91417,7.50829,-51.9136
2.655e+10,-2.87641e-10,-6.9579,-2.90461e-10,-7.02929,6.8932,-48.4543,-3.08877e-10,-6.86089,7.51016,-51.5264
2.66e+10,-2.85015e-10,-6.90452,-2.87837e-10,-6.97608,6.89598,-48.1069,-3.05987e-10,-6.80776,7.51207,-51.1404
2.665e+10,-2.82404e-10,-6.85126,-2.85227e-10,-6.92299,6.89882,-47.7605,-3.03114e-10,-6.75479,7.51401,-50.7556
2.67e+10,-2.79809e-10,-6.79811,-2.82634e-10,-6.87001,6.90173,-47.4149,-3.0026e-10,-6.70198,7.51598,-50.372
2.675e+10,-2.77228e-10,-6.74509,-2.80055e-10,-6.81715,6.90469,-47.0703,-2.97424e-10,-6.64934,7.51797,-49.9895
2.68e+10,-2.74663e-10,-6.69218,-2.77491e-10,-6.76441,6.90771,-46.7266,-2.94605e-10,-6.59686,7.51998,-49.6083
2.685e+10,-2.72112e-10,-6.6394,-2.74942e-10,-6.71179,6.91079,-46.3838,-2.91803e-10,-6.54454,7.52202,-49.2281
2.69e+10,-2.69576e-10,-6.58673,-2.72408e-10,-6.65929,6.91392,-46.0418,-2.89018e-10,-6.49237,7.52408,-48.8491
2.695e+10,-2.67055e-10,-6.53419,-2.69888e-10,-6.60691,6.9171,-45.7006,-2.8625e-10,-6.44037,7.52615,-48.4712
2.7e+10,-2.64547e-10,-6.48177,-2.67382e-10,-6.55465,6.92033,-45.3603,-2.83498e-10,-6.38852,7.52824,-48.0944
2.705e+10,-2.62054e-10,-6.42946,-2.6489e-10,-6.5025,6.92361,-45.0208,-2.80763e-10,-6.33683,7.53035,-47.7186
2.71e+10,-2.59574e-10,-6.37728,-2.62412e-10,-6.45048,6.92694,-44.6821,-2.78044e-10,-6.2853,7.53248,-47.3438
2.715e+10,-2.57108e-10,-6.32521,-2.59948e-10,-6.39857,6.93032,-44.3442,-2.75342e-10,-6.2339,7.53463,-46.9701
2.72e+10,-2.54655e-10,-6.27325,-2.57497e-10,-6.34677,6.93376,-44.007,-2.72655e-10,-6.18266,7.53679,-46.5974
2.725e+10,-2.52216e-10,-6.22141,-2.5506e-10,-6.29509,6.93724,-43.6705,-2.69983e-10,-6.13155,7.53898,-46.2257
2.73e+10,-2.4979e-10,-6.16967,-2.52636e-10,-6.24351,6.94078,-43.3348,-2.67327e-10,-6.08059,7.5412,-45.8549
2.735e+10,-2.47377e-10,-6.11804,-2.50224e-10,-6.19203,6.94438,-42.9998,-2.64687e-10,-6.02976,7.54344,-45.4851
2.74e+10,-2.44977e-10,-6.06651,-2.47826e-10,-6.14065,6.94804,-42.6655,-2.62061e-10,-5.97905,7.54571,-45.1162
2.745e+10,-2.42589e-10,-6.01507,-2.4544e-10,-6.08937,6.95176,-42.3319,-2.5945e-10,-5.92848,7.54802,-44.7483
2.75e+10,-2.40214e-10,-5.96373,-2.43066e-10,-6.03818,6.95555,-41.9989,-2.56854e-10,-5.87802,7.55037,-44.3812
2.755e+10,-2.37851e-10,-5.91247,-2.40705e-10,-5.98708,6.9594,-41.6665,-2.54273e-10,-5.82768,7.55276,-44.015
2.76e+10,-2.355e-10,-5.8613,-2.38356e-10,-5.93606,6.96334,-41.3348,-2.51705e-10,-5.77744,7.5552,-43.6497
2.765e+10,-2.33162e-10,-5.81021,-2.3602e-10,-5.88512,6.96735,-41.0037,-2.49152e-10,-5.72731,7.55769,-43.2853
2.77e+10,-2.30835e-10,-5.75918,-2.33695e-10,-5.83424,6.97146,-40.6732,-2.46613e-10,-5.67727,7.56025,-42.9216
2.775e+10,-2.2852e-10,-5.70823,-2.31381e-10,-5.78344,6.97566,-40.3433,-2.44088e-10,-5.62733,7.56287,-42.5588
2.78e+10,-2.26217e-10,-5.65734,-2.2908e-10,-5.73269,6.97996,-40.014,-2.41577e-10,-5.57748,7.56556,-42.1968
2.785e+10,-2.23925e-10,-5.60651,-2.2679e-10,-5.682,6.98436,-39.6852,-2.39079e-10,-5.52771,7.56834,-41.8356
2.79e+10,-2.21644e-10,-5.55572,-2.24511e-10,-5.63136,6.98888,-39.3569,-2.36594e-10,-5.47801,7.57121,-41.4752
2.795e+10,-2.19375e-10,-5.50499,-2.22243e-10,-5.58078,6.99352,-39.0292,-2.34123e-10,-5.42839,7.57416,-41.1155
2.8e+10,-2.17116e-10,-5.4543,-2.19987e-10,-5.53023,6.99828,-38.7021,-2.31665e-10,-5.37883,7.57722,-40.7566
2.805e+10,-2.14869e-10,-5.40366,-2.17741e-10,-5.47972,7.00318,-38.3754,-2.2922e-10,-5.32933,7.58039,-40.3984
2.81e+10,-2.12632e-10,-5.35304,-2.15506e-10,-5.42924,7.00822,-38.0493,-2.26787e-10,-5.27989,7.58368,-40.041
2.815e+10,-2.10407e-10,-5.30245,-2.13282e-10,-5.37878,7.01341,-37.7236,-2.24368e-10,-5.2305,7.5871,-39.6843
2.82e+10,-2.08191e-10,-5.25189,-2.11069e-10,-5.32835,7.01876,-37.3984,-2.21961e-10,-5.18116,7.59065,-39.3283
2.825e+10,-2.05987e-10,-5.20135,-2.08866e-10,-5.27794,7.02428,-37.0737,-2.19566e-10,-5.13185,7.59434,-38.973
2.83e+10,-2.03793e-10,-5.15083,-2.06674e-10,-5.22755,7.02997,-36.7495,-2.17184e-10,-5.08259,7.59818,-38.6185
2.835e+10,-2.01609e-10,-5.10033,-2.04492e-10,-5.17717,7.03585,-36.4258,-2.14815e-10,-5.03337,7.60218,-38.2646
2.84e+10,-1.99435e-10,-5.04983,-2.0232e-10,-5.1268,7.04192,-36.1025,-2.12457e-10,-4.98417,7.60635,-37.9114
2.845e+10,-1.97272e-10,-4.99935,-2.00158e-10,-5.07643,7.04819,-35.7796,-2.10112e-10,-4.93501,7.6107,-37.5589
2.85e+10,-1.95118e-10,-4.94888,-1.98007e-10,-5.02608,7.05465,-35.4572,-2.07778e-10,-4.88588,7.61522,-37.207
2.855e+10,-1.92975e-10,-4.89841,-1.95865e-10,-4.97572,7.06134,-35.1353,-2.05457e-10,-4.83676,7.61994,-36.8559
2.86e+10,-1.90841e-10,-4.84795,-1.93734e-10,-4.92538,7.06825,-34.8138,-2.03147e-10,-4.78768,7.62485,-36.5054
2.865e+10,-1.88718e-10,-4.7975,-1.91612e-10,-4.87503,7.07538,-34.4927,-2.00849e-10,-4.73862,7.62997,-36.1555
2.87e+10,-1.86604e-10,-4.74705,-1.895e-10,-4.82469,7.08275,-34.1721,-1.98563e-10,-4.68958,7.6353,-35.8063
2.875e+10,-1.845e-10,-4.6966,-1.87398e-10,-4.77435,7.09036,-33.8519,-1.96288e-10,-4.64057,7.64084,-35.4578
2.88e+10,-1.82405e-10,-4.64617,-1.85306e-10,-4.72401,7.09823,-33.5321,-1.94025e-10,-4.59158,7.6466,-35.11
2.885e+10,-1.80321e-10,-4.59575,-1.83223e-10,-4.67369,7.10633,-33.2128,-1.91773e-10,-4.54261,7.65259,-34.7628
2.89e+10,-1.78246e-10,-4.54533,-1.81149e-10,-4.62336,7.1147,-32.8938,-1.89533e-10,-4.49367,7.65882,-34.4162
2.895e+10,-1.7618e-10,-4.49493,-1.79086e-10,-4.57305,7.12333,-32.5754,-1.87304e-10,-4.44477,7.66527,-34.0703
2.9e+10,-1.74124e-10,-4.44455,-1.77031e-10,-4.52275,7.13223,-32.2573,-1.85087e-10,-4.39588,7.67197,-33.7251
2.905e+10,-1.72077e-10,-4.39419,-1.74987e-10,-4.47247,7.14139,-31.9397,-1.8288e-10,-4.34704,7.67891,-33.3805
2.91e+10,-1.7004e-10,-4.34385,-1.72951e-10,-4.42221,7.15083,-31.6225,-1.80685e-10,-4.29823,7.6861,-33.0366
2.915e+10,-1.68012e-10,-4.29354,-1.70925e-10,-4.37198,7.16054,-31.3058,-1.78501e-10,-4.24947,7.69353,-32.6934
2.92e+10,-1.65993e-10,-4.24327,-1.68908e-10,-4.32178,7.17053,-30.9895,-1.76328e-10,-4.20075,7.7012,-32.3508
2.925e+10,-1.63984e-10,-4.19304,-1.66901e-10,-4.27161,7.1808,-30.6736,-1.74167e-10,-4.15208,7.70913,-32.0089
2.93e+10,-1.61983e-10,-4.14285,-1.64903e-10,-4.22149,7.19134,-30.3582,-1.72016e-10,-4.10346,7.7173,-31.6676
2.935e+10,-1.59992e-10,-4.09271,-1.62914e-10,-4.17141,7.20216,-30.0432,-1.69876e-10,-4.05491,7.72572,-31.3271
2.94e+10,-1.58011e-10,-4.04264,-1.60934e-10,-4.12139,7.21325,-29.7286,-1.67747e-10,-4.00642,7.73438,-30.9872
2.945e+10,-1.56038e-10,-3.99263,-1.58963e-10,-4.07143,7.22462,-29.4145,-1.65629e-10,-3.95801,7.74328,-30.648
2.95e+10,-1.54075e-10,-3.94269,-1.57002e-10,-4.02154,7.23625,-29.1009,-1.63522e-10,-3.90967,7.75241,-30.3094
2.955e+10,-1.5212e-10,-3.89283,-1.55049e-10,-3.97173,7.24816,-28.7877,-1.61425e-10,-3.86142,7.76179,-29.9716
2.96e+10,-1.50175e-10,-3.84306,-1.53106e-10,-3.922,7.26032,-28.475,-1.5934e-10,-3.81327,7.77139,-29.6344
2.965e+10,-1.48238e-10,-3.79339,-1.51172e-10,-3.87237,7.27274,-28.1627,-1.57265e-10,-3.76521,7.78121,-29.2979
2.97e+10,-1.46311e-10,-3.74382,-1.49246e-10,-3.82284,7.28541,-27.8509,-1.55201e-10,-3.71726,7.79124,-28.9621
2.975e+10,-1.44393e-10,-3.69436,-1.4733e-10,-3.77341,7.29833,-27.5396,-1.53147e-10,-3.66943,7.80149,-28.627
2.98e+10,-1.42483e-10,-3.64503,-1.45422e-10,-3.7241,7.31149,-27.2287,-1.51104e-10,-3.62171,7.81193,-28.2926
2.985e+10,-1.40582e-10,-3.59582,-1.43524e-10,-3.67492,7.32487,-26.9183,-1.49072e-10,-3.57413,7.82256,-27.9589
2.99e+10,-1.38691e-10,-3.54675,-1.41634e-10,-3.62587,7.33847,-26.6084,-1.4705e-10,-3.52668,7.83338,-27.6258
2.995e+10,-1.36808e-10,-3.49782,-1.39753e-10,-3.57697,7.35229,-26.2989,-1.45038e-10,-3.47937,7.84437,-27.2935
3e+10,-1.34933e-10,-3.44905,-1.37881e-10,-3.52821,7.36631,-25.9899,-1.43037e-10,-3.43222,7.85552,-26.9618
