 frequency       l_ind_p1        q_ind_p1        l_ind_p13       q_ind_p13       l_ind_p11       q_ind_p11      
 1.30418696e+11  1.39028799e-10  3.98425331e+01 -6.61346672e-11 -9.99675054e+01 -5.43709312e-11 -1.01160299e+02 
 1.36596263e+11  1.44821376e-10  3.87482744e+01 -6.02226888e-11 -1.04866888e+02 -4.95121215e-11 -1.06105063e+02 
 1.43066445e+11  1.51766999e-10  3.74363287e+01 -5.48445053e-11 -1.09992125e+02 -4.50917491e-11 -1.11278122e+02 
 1.49843101e+11  1.60205241e-10  3.58853474e+01 -4.99510174e-11 -1.15354155e+02 -4.10695308e-11 -1.16690527e+02 
 1.56940749e+11  1.70622221e-10  3.40724597e+01 -4.54977951e-11 -1.20964429e+02 -3.74090069e-11 -1.22353842e+02 
 1.64374591e+11  1.83739280e-10  3.19732260e+01 -4.14446084e-11 -1.26834932e+02 -3.40771580e-11 -1.28280172e+02 
 1.72160555e+11  2.00674891e-10  2.95616006e+01 -3.77550082e-11 -1.32978207e+02 -3.10440627e-11 -1.34482185e+02 
 1.80315317e+11  2.23261556e-10  2.68099020e+01 -3.43959539e-11 -1.39407381e+02 -2.82825933e-11 -1.40973141e+02 
 1.88856348e+11  2.54723433e-10  2.36887948e+01 -3.13374793e-11 -1.46136197e+02 -2.57681429e-11 -1.47766922e+02 
 1.97801943e+11  3.01304884e-10  2.01672825e+01 -2.85523949e-11 -1.53179042e+02 -2.34783814e-11 -1.54878056e+02 
 2.07171266e+11  3.76876414e-10  1.62127133e+01 -2.60160202e-11 -1.60550974e+02 -2.13930371e-11 -1.62321756e+02 
 2.16984388e+11  5.19596619e-10  1.17907991e+01 -2.37059437e-11 -1.68267760e+02 -1.94936999e-11 -1.70113944e+02 
 2.27262329e+11  8.84632899e-10  6.86564814e+00 -2.16018078e-11 -1.76345905e+02 -1.77636451e-11 -1.78271294e+02 
 2.38027108e+11  2.94620793e-09  1.39981331e+00 -1.96851145e-11 -1.84802689e+02 -1.61876743e-11 -1.86811259e+02 
 2.49301785e+11 -1.28567681e-09 -4.64564633e+00 -1.79390506e-11 -1.93656204e+02 -1.47519725e-11 -1.95752113e+02 
 2.61110511e+11 -5.49520541e-10 -1.13110890e+01 -1.63483307e-11 -2.02925395e+02 -1.34439786e-11 -2.05112993e+02 
 2.73478583e+11 -3.35587878e-10 -1.86382005e+01 -1.48990548e-11 -2.12630094e+02 -1.22522697e-11 -2.14913931e+02 
 2.86432496e+11 -2.34948155e-10 -2.66698923e+01 -1.35785801e-11 -2.22791071e+02 -1.11664548e-11 -2.25175906e+02 
 3.00000000e+11 -1.76737427e-10 -3.54501888e+01 -1.23754050e-11 -2.33430071e+02 -1.01770809e-11 -2.35920884e+02 
